/SUB_TOP_R (plaintext=14) X,/SUB_TOP_R (plaintext=14) Y
0,4.414327645045191e-05
5e-11,4.450595182542601e-05
9.999999999999999e-11,4.485818687111938e-05
1.5e-10,4.484748880216209e-05
2e-10,4.484863461592197e-05
2.5e-10,4.484870036708407e-05
2.999999999999999e-10,4.484869709329083e-05
3.499999999999999e-10,4.484870239044507e-05
3.999999999999999e-10,4.484869830176875e-05
4.499999999999999e-10,4.484869995777612e-05
4.999999999999999e-10,4.484870024048029e-05
5.5e-10,4.484869963601113e-05
6e-10,4.484870004114172e-05
6.5e-10,4.484870006066136e-05
7.000000000000001e-10,4.484869875771534e-05
7.500000000000001e-10,4.48487008522473e-05
8.000000000000001e-10,4.484869827468702e-05
8.500000000000002e-10,4.484870177376672e-05
9.000000000000002e-10,4.484869845503294e-05
9.500000000000002e-10,4.484870158715964e-05
1e-09,4.484869920280399e-05
1.05e-09,4.484869744083471e-05
1.1e-09,4.48486994846453e-05
1.15e-09,4.484870152845588e-05
1.2e-09,4.484870095242924e-05
1.25e-09,4.484869671701673e-05
1.3e-09,4.484869917649981e-05
1.350000000000001e-09,4.484870163598288e-05
1.400000000000001e-09,4.484870240929414e-05
1.450000000000001e-09,4.484870116873827e-05
1.500000000000001e-09,4.484869992818241e-05
1.550000000000001e-09,4.484869868762656e-05
1.600000000000001e-09,4.484869744707069e-05
1.650000000000001e-09,4.484869667328341e-05
1.700000000000001e-09,4.48486975759576e-05
1.750000000000001e-09,4.484869847863179e-05
1.800000000000001e-09,4.484869938130598e-05
1.850000000000001e-09,4.484870028398017e-05
1.900000000000001e-09,4.484870118665435e-05
1.950000000000001e-09,4.484870208932854e-05
2.000000000000001e-09,4.484870299200273e-05
2.050000000000001e-09,4.478242344105362e-05
2.100000000000001e-09,4.422077416835507e-05
2.150000000000001e-09,4.414819438992897e-05
2.200000000000001e-09,4.414368241371379e-05
2.250000000000001e-09,4.4143289534452e-05
2.300000000000001e-09,4.414328126096474e-05
2.350000000000001e-09,4.4143271091923e-05
2.400000000000001e-09,4.414328142125362e-05
2.450000000000001e-09,4.414327249874078e-05
2.500000000000001e-09,4.414328092205417e-05
2.550000000000001e-09,4.414327302023716e-05
2.600000000000001e-09,4.414328072955823e-05
2.650000000000001e-09,4.41432735266529e-05
2.700000000000001e-09,4.414328057123627e-05
2.750000000000001e-09,4.41432739457534e-05
2.800000000000001e-09,4.414328032469133e-05
2.850000000000002e-09,4.414327475666816e-05
2.900000000000002e-09,4.414327947489632e-05
2.950000000000002e-09,4.414327512889762e-05
3.000000000000002e-09,4.414327463963888e-05
3.050000000000002e-09,4.414327704901943e-05
3.100000000000002e-09,4.414327945839998e-05
3.150000000000002e-09,4.414327840060477e-05
3.200000000000002e-09,4.41432769438872e-05
3.250000000000002e-09,4.414327548716962e-05
3.300000000000002e-09,4.414327403045204e-05
3.350000000000002e-09,4.414327518970315e-05
3.400000000000002e-09,4.414327942411879e-05
3.450000000000002e-09,4.414327858107746e-05
3.500000000000002e-09,4.41432762824793e-05
3.550000000000002e-09,4.414327398388114e-05
3.600000000000002e-09,4.414327337763029e-05
3.650000000000002e-09,4.414327518382611e-05
3.700000000000002e-09,4.414327699002193e-05
3.750000000000002e-09,4.414327879621775e-05
3.800000000000002e-09,4.414327985353287e-05
3.850000000000001e-09,4.41432780269035e-05
3.900000000000001e-09,4.414327620027413e-05
3.950000000000001e-09,4.414327437364476e-05
4e-09,4.414327254701538e-05
4.05e-09,4.450417030357219e-05
4.099999999999999e-09,4.485858532700253e-05
4.149999999999999e-09,4.484748110552974e-05
4.199999999999999e-09,4.484864563833852e-05
4.249999999999998e-09,4.484869730115698e-05
4.299999999999998e-09,4.48486969854149e-05
4.349999999999998e-09,4.484869722313229e-05
4.399999999999997e-09,4.484869989241017e-05
4.449999999999997e-09,4.48487023225487e-05
4.499999999999996e-09,4.484870217185291e-05
4.549999999999996e-09,4.484870103571087e-05
4.599999999999996e-09,4.484869987960582e-05
4.649999999999995e-09,4.484870019616255e-05
4.699999999999995e-09,4.484869701639792e-05
4.749999999999995e-09,4.48486993600692e-05
4.799999999999994e-09,4.484870170374048e-05
4.849999999999994e-09,4.484869912155349e-05
4.899999999999993e-09,4.484869974151009e-05
4.949999999999993e-09,4.484870106954065e-05
4.999999999999993e-09,4.484869701612298e-05
5.049999999999992e-09,4.426779014055372e-05
5.099999999999992e-09,4.426784415514707e-05
5.149999999999992e-09,4.426785764943902e-05
5.199999999999991e-09,4.426783411489863e-05
5.249999999999991e-09,4.426784671380742e-05
5.29999999999999e-09,4.42678599320627e-05
5.34999999999999e-09,4.426785593250342e-05
5.39999999999999e-09,4.426784788779319e-05
5.449999999999989e-09,4.426783984308295e-05
5.499999999999989e-09,4.426783533346495e-05
5.549999999999988e-09,4.426784021107982e-05
5.599999999999988e-09,4.426784508869468e-05
5.649999999999988e-09,4.426784996630955e-05
5.699999999999987e-09,4.426785484392442e-05
5.749999999999987e-09,4.426785972153928e-05
5.799999999999987e-09,4.426785926289788e-05
5.849999999999986e-09,4.426785298597258e-05
5.899999999999986e-09,4.426784670904728e-05
5.949999999999985e-09,4.426784043212198e-05
5.999999999999985e-09,4.426783415519668e-05
6.049999999999985e-09,4.423499544400439e-05
6.099999999999984e-09,4.342293229272924e-05
6.149999999999984e-09,4.335094168878498e-05
6.199999999999984e-09,4.334635782657568e-05
6.249999999999983e-09,4.33460036608823e-05
6.299999999999983e-09,4.33459534152823e-05
6.349999999999982e-09,4.334592941223944e-05
6.399999999999982e-09,4.334599185829328e-05
6.449999999999982e-09,4.334596915616531e-05
6.499999999999981e-09,4.334593061343395e-05
6.549999999999981e-09,4.33459949936226e-05
6.599999999999981e-09,4.334595700621569e-05
6.64999999999998e-09,4.334593665873992e-05
6.69999999999998e-09,4.334600044087623e-05
6.749999999999979e-09,4.334594560990738e-05
6.799999999999979e-09,4.334594258268085e-05
6.849999999999979e-09,4.334600576931326e-05
6.899999999999978e-09,4.334593447998406e-05
6.949999999999978e-09,4.334594841964203e-05
6.999999999999977e-09,4.3346010934665e-05
7.049999999999977e-09,4.334592361750247e-05
7.099999999999977e-09,4.334595411331602e-05
7.149999999999976e-09,4.334601585619894e-05
7.199999999999976e-09,4.334591310351706e-05
7.249999999999976e-09,4.334595971332851e-05
7.299999999999975e-09,4.334602060877519e-05
7.349999999999975e-09,4.334599199147479e-05
7.399999999999974e-09,4.334596175597095e-05
7.449999999999974e-09,4.334593152046712e-05
7.499999999999975e-09,4.334590639009286e-05
