/SUB_TOP_R (plaintext=88) X,/SUB_TOP_R (plaintext=88) Y
0,4.411968103037819e-05
5e-11,4.450529671346743e-05
9.999999999999999e-11,4.478333840811901e-05
1.5e-10,4.476982629562845e-05
2e-10,4.477092051192405e-05
2.5e-10,4.47709836912878e-05
2.999999999999999e-10,4.477098440056479e-05
3.499999999999999e-10,4.477098462897785e-05
3.999999999999999e-10,4.47709850926509e-05
4.499999999999999e-10,4.477098472582005e-05
4.999999999999999e-10,4.477098429772316e-05
5.5e-10,4.477098393112811e-05
6e-10,4.477098408636774e-05
6.5e-10,4.477098536690596e-05
7.000000000000001e-10,4.47709842234077e-05
7.500000000000001e-10,4.477098397644952e-05
8.000000000000001e-10,4.47709846333849e-05
8.500000000000002e-10,4.477098529032029e-05
9.000000000000002e-10,4.477098458828323e-05
9.500000000000002e-10,4.477098405333322e-05
1e-09,4.477098458633736e-05
1.05e-09,4.477098511934149e-05
1.1e-09,4.477098508005003e-05
1.15e-09,4.477098481667248e-05
1.2e-09,4.477098455329492e-05
1.25e-09,4.477098428991737e-05
1.3e-09,4.477098402653982e-05
1.350000000000001e-09,4.477098417711726e-05
1.400000000000001e-09,4.477098501334869e-05
1.450000000000001e-09,4.477098496485284e-05
1.500000000000001e-09,4.477098454508209e-05
1.550000000000001e-09,4.477098412531133e-05
1.600000000000001e-09,4.477098397796984e-05
1.650000000000001e-09,4.477098431434772e-05
1.700000000000001e-09,4.477098465072561e-05
1.750000000000001e-09,4.477098498710348e-05
1.800000000000001e-09,4.477098520358421e-05
1.850000000000001e-09,4.477098487439428e-05
1.900000000000001e-09,4.477098454520436e-05
1.950000000000001e-09,4.477098421601443e-05
2.000000000000001e-09,4.47709838868245e-05
2.050000000000001e-09,4.46981902093199e-05
2.100000000000001e-09,4.420469816458957e-05
2.150000000000001e-09,4.41250599711162e-05
2.200000000000001e-09,4.412013237283796e-05
2.250000000000001e-09,4.411969284052228e-05
2.300000000000001e-09,4.411968562266349e-05
2.350000000000001e-09,4.411967785725422e-05
2.400000000000001e-09,4.411968446322882e-05
2.450000000000001e-09,4.411967973967773e-05
2.500000000000001e-09,4.411968196390411e-05
2.550000000000001e-09,4.411968062756219e-05
2.600000000000001e-09,4.411968016732807e-05
2.650000000000001e-09,4.411968141221781e-05
2.700000000000001e-09,4.411967879024638e-05
2.750000000000001e-09,4.411968201896912e-05
2.800000000000001e-09,4.411967781304771e-05
2.850000000000002e-09,4.411968262918102e-05
2.900000000000002e-09,4.41196793261762e-05
2.950000000000002e-09,4.411968268368805e-05
3.000000000000002e-09,4.411968013222084e-05
3.050000000000002e-09,4.41196800837328e-05
3.100000000000002e-09,4.411968129092606e-05
3.150000000000002e-09,4.411968249811932e-05
3.200000000000002e-09,4.411968219924738e-05
3.250000000000002e-09,4.411968148038927e-05
3.300000000000002e-09,4.411968076153117e-05
