/SUB_TOP_R (plaintext=140) X,/SUB_TOP_R (plaintext=140) Y
0,4.37811631552908e-05
5e-11,4.408893695175651e-05
9.999999999999999e-11,4.456169026396226e-05
1.5e-10,4.455333417818684e-05
2e-10,4.455457495633375e-05
2.5e-10,4.455464304793258e-05
2.999999999999999e-10,4.455463987785466e-05
3.499999999999999e-10,4.455465375794351e-05
3.999999999999999e-10,4.455463615203538e-05
4.499999999999999e-10,4.45546500135701e-05
4.999999999999999e-10,4.455463487801644e-05
5.5e-10,4.455464637476942e-05
6e-10,4.455464137327461e-05
6.5e-10,4.455464350486661e-05
7.000000000000001e-10,4.455464644235183e-05
7.500000000000001e-10,4.455464126408788e-05
8.000000000000001e-10,4.455465044230056e-05
8.500000000000002e-10,4.455463946016926e-05
9.000000000000002e-10,4.455464815724466e-05
9.500000000000002e-10,4.455463805293389e-05
1e-09,4.45546458753096e-05
1.05e-09,4.455464733118104e-05
1.1e-09,4.455464351643177e-05
1.15e-09,4.45546397016825e-05
1.2e-09,4.455463937659728e-05
1.25e-09,4.455464171972023e-05
1.3e-09,4.455464406284317e-05
1.350000000000001e-09,4.455464640596611e-05
1.400000000000001e-09,4.455464874908906e-05
1.450000000000001e-09,4.455464807716865e-05
1.500000000000001e-09,4.455464609535032e-05
1.550000000000001e-09,4.455464411353201e-05
1.600000000000001e-09,4.455464213171369e-05
1.650000000000001e-09,4.455464014989537e-05
1.700000000000001e-09,4.455463816807705e-05
1.750000000000001e-09,4.455463955490503e-05
1.800000000000001e-09,4.455464154290357e-05
1.850000000000001e-09,4.455464353090212e-05
1.900000000000001e-09,4.455464551890066e-05
1.950000000000001e-09,4.455464750689921e-05
2.000000000000001e-09,4.455464949489775e-05
2.050000000000001e-09,4.449496040682517e-05
2.100000000000001e-09,4.384213675257398e-05
2.150000000000001e-09,4.378510649837838e-05
2.200000000000001e-09,4.378143748185987e-05
2.250000000000001e-09,4.378118279688895e-05
2.300000000000001e-09,4.37811634109993e-05
2.350000000000001e-09,4.378116276885541e-05
2.400000000000001e-09,4.378116328834304e-05
2.450000000000001e-09,4.378116245023076e-05
2.500000000000001e-09,4.378116365969714e-05
2.550000000000001e-09,4.37811625271123e-05
2.600000000000001e-09,4.378116376948261e-05
2.650000000000001e-09,4.378116299300524e-05
2.700000000000001e-09,4.378116281409698e-05
2.750000000000001e-09,4.378116356317379e-05
2.800000000000001e-09,4.378116234644828e-05
2.850000000000002e-09,4.378116400263843e-05
2.900000000000002e-09,4.378116332784731e-05
2.950000000000002e-09,4.378116252509061e-05
3.000000000000002e-09,4.37811624254543e-05
3.050000000000002e-09,4.37811626816581e-05
