/SUB_TOP_R (plaintext=215) X,/SUB_TOP_R (plaintext=215) Y
0,4.320039388274803e-05
5e-11,4.351175122552518e-05
9.999999999999999e-11,4.401539109165006e-05
1.5e-10,4.40119058450621e-05
2e-10,4.401311077336492e-05
2.5e-10,4.40131849344516e-05
2.999999999999999e-10,4.401317676677039e-05
3.499999999999999e-10,4.40131889445099e-05
3.999999999999999e-10,4.401317648148513e-05
4.499999999999999e-10,4.401318307765889e-05
4.999999999999999e-10,4.401318750722357e-05
5.5e-10,4.401317827477941e-05
6e-10,4.401318887019588e-05
6.5e-10,4.401317603127281e-05
7.000000000000001e-10,4.401318395030454e-05
7.500000000000001e-10,4.401318443564439e-05
8.000000000000001e-10,4.401318040519488e-05
8.500000000000002e-10,4.401318800071814e-05
9.000000000000002e-10,4.401317791827135e-05
9.500000000000002e-10,4.401318432208432e-05
1e-09,4.401318266521818e-05
1.05e-09,4.401318170243984e-05
1.1e-09,4.401318701154568e-05
1.15e-09,4.401318447230116e-05
1.2e-09,4.401318193305665e-05
1.25e-09,4.401317939381213e-05
1.3e-09,4.401318252778551e-05
1.350000000000001e-09,4.401318666394344e-05
1.400000000000001e-09,4.401318409885001e-05
1.450000000000001e-09,4.401318153375657e-05
1.500000000000001e-09,4.401317896866314e-05
1.550000000000001e-09,4.401318016857372e-05
1.600000000000001e-09,4.401318183347816e-05
1.650000000000001e-09,4.401318349838259e-05
1.700000000000001e-09,4.401318516328702e-05
1.750000000000001e-09,4.401318682819145e-05
1.800000000000001e-09,4.401318534709381e-05
1.850000000000001e-09,4.40131836830229e-05
1.900000000000001e-09,4.401318201895199e-05
1.950000000000001e-09,4.401318035488107e-05
2.000000000000001e-09,4.401317869081016e-05
2.050000000000001e-09,4.396330951527703e-05
2.100000000000001e-09,4.325507244932342e-05
2.150000000000001e-09,4.320357929829233e-05
2.200000000000001e-09,4.320065044679577e-05
2.250000000000001e-09,4.320040918248452e-05
2.300000000000001e-09,4.32003829156349e-05
2.350000000000001e-09,4.320039513848024e-05
2.400000000000001e-09,4.320039714459761e-05
2.450000000000001e-09,4.32003901375397e-05
2.500000000000001e-09,4.320040007358182e-05
2.550000000000001e-09,4.320038723975263e-05
2.600000000000001e-09,4.320039498047556e-05
2.650000000000001e-09,4.320039594182406e-05
2.700000000000001e-09,4.320039127438828e-05
2.750000000000001e-09,4.320039843392066e-05
2.800000000000001e-09,4.320038896920023e-05
2.850000000000002e-09,4.320039461901686e-05
2.900000000000002e-09,4.320039530970047e-05
2.950000000000002e-09,4.320039198372417e-05
3.000000000000002e-09,4.32003970361488e-05
3.050000000000002e-09,4.32003903761165e-05
3.100000000000002e-09,4.320039442754601e-05
3.150000000000002e-09,4.320039671542136e-05
