/SUB_TOP_R (plaintext=230) X,/SUB_TOP_R (plaintext=230) Y
0,4.351151542917704e-05
5e-11,4.383894626335678e-05
9.999999999999999e-11,4.421243888591816e-05
1.5e-10,4.419452170521451e-05
2e-10,4.419569308771632e-05
2.5e-10,4.419576018026655e-05
2.999999999999999e-10,4.419576532523897e-05
3.499999999999999e-10,4.419576161285004e-05
3.999999999999999e-10,4.419576599038758e-05
4.499999999999999e-10,4.419576256619153e-05
4.999999999999999e-10,4.41957667988105e-05
5.5e-10,4.419576360278697e-05
6e-10,4.419576482354735e-05
6.5e-10,4.419576462734835e-05
7.000000000000001e-10,4.419576265627265e-05
7.500000000000001e-10,4.41957657795065e-05
8.000000000000001e-10,4.41957619492367e-05
8.500000000000002e-10,4.419576653089215e-05
9.000000000000002e-10,4.419576482641208e-05
9.500000000000002e-10,4.419576270073222e-05
1e-09,4.419576241119979e-05
1.05e-09,4.419576343303874e-05
1.1e-09,4.41957644548777e-05
1.15e-09,4.419576547671665e-05
1.2e-09,4.419576649855561e-05
1.25e-09,4.41957648685003e-05
1.3e-09,4.419576286197071e-05
1.350000000000001e-09,4.419576242198708e-05
1.400000000000001e-09,4.41957634173979e-05
1.450000000000001e-09,4.419576441280872e-05
1.500000000000001e-09,4.419576540821955e-05
1.550000000000001e-09,4.419576640363036e-05
1.600000000000001e-09,4.419576615674913e-05
1.650000000000001e-09,4.419576562631219e-05
1.700000000000001e-09,4.419576509587523e-05
1.750000000000001e-09,4.419576456543828e-05
1.800000000000001e-09,4.419576403500133e-05
1.850000000000001e-09,4.419576350456437e-05
1.900000000000001e-09,4.419576297412742e-05
1.950000000000001e-09,4.419576244369047e-05
2.000000000000001e-09,4.419576191325352e-05
2.050000000000001e-09,4.413160782587146e-05
2.100000000000001e-09,4.359110947849204e-05
2.150000000000001e-09,4.3517151923538e-05
2.200000000000001e-09,4.351194208772917e-05
2.250000000000001e-09,4.351155299626247e-05
2.300000000000001e-09,4.351151631053259e-05
2.350000000000001e-09,4.351151489445582e-05
2.400000000000001e-09,4.351151603100613e-05
2.450000000000001e-09,4.351151509083519e-05
2.500000000000001e-09,4.351151554488782e-05
2.550000000000001e-09,4.351151566872391e-05
2.600000000000001e-09,4.351151520138579e-05
2.650000000000001e-09,4.351151557248435e-05
2.700000000000001e-09,4.351151539701817e-05
2.750000000000001e-09,4.351151543924738e-05
