V_103("/TP4_2") X,V_103("/TP4_2") Y
0,0.8431667454182964
4e-11,0.845602164069412
8e-11,0.8676095681232366
1.2e-10,0.8720336711527997
1.6e-10,0.8734370263810733
2e-10,0.8738400126378892
2.4e-10,0.8739654449034294
2.8e-10,0.8740014019518683
3.2e-10,0.8740142026199083
3.6e-10,0.8740143346863919
4.000000000000001e-10,0.8740142101022627
4.400000000000001e-10,0.8740141565651489
4.800000000000001e-10,0.8740141602960789
5.200000000000001e-10,0.8740141613353671
5.6e-10,0.8740141579103968
6e-10,0.8740141646931527
6.4e-10,0.8740141555427259
6.799999999999999e-10,0.8740141622937926
7.199999999999999e-10,0.8740141574012567
7.599999999999999e-10,0.8740141568434557
7.999999999999998e-10,0.8740141568523575
8.399999999999998e-10,0.8740141541628069
8.799999999999998e-10,0.8740141585693748
9.199999999999997e-10,0.8740141568009581
9.599999999999998e-10,0.874014154278441
9.999999999999999e-10,0.8740141517559239
1.04e-09,0.8734312019715805
1.08e-09,0.8584847550412973
1.12e-09,0.8485230277339374
1.16e-09,0.8448412501949855
1.2e-09,0.8436471510655247
1.24e-09,0.8433068464431656
1.28e-09,0.8431993594272861
1.32e-09,0.8431729845090511
1.36e-09,0.8431666931442509
1.400000000000001e-09,0.8431667081815345
1.440000000000001e-09,0.8431667630923559
1.480000000000001e-09,0.8431667296428356
1.520000000000001e-09,0.8431667550455972
1.560000000000001e-09,0.8431667339459958
1.600000000000001e-09,0.8431667454896136
1.640000000000001e-09,0.8431667389943865
1.680000000000001e-09,0.8431667350538717
1.720000000000001e-09,0.8431667473809409
1.760000000000001e-09,0.8431667308100723
1.800000000000001e-09,0.8431667554476254
1.840000000000001e-09,0.843166715861805
1.880000000000001e-09,0.8431667475065097
1.920000000000001e-09,0.8431667767164022
1.960000000000001e-09,0.8431667432169971
2.000000000000001e-09,0.8431667097175922
2.040000000000001e-09,0.8456049076240242
2.080000000000001e-09,0.8676089886140242
2.120000000000001e-09,0.8720333300282449
2.16e-09,0.8734350699534336
2.2e-09,0.8738397194324462
2.24e-09,0.8739651616027105
2.28e-09,0.8740043312195513
2.32e-09,0.8740118207642326
2.36e-09,0.8740135684026513
2.4e-09,0.874013980243609
2.439999999999999e-09,0.8740141097439943
2.479999999999999e-09,0.8740141445866889
2.519999999999999e-09,0.8740141522958667
2.559999999999999e-09,0.8740141561347724
2.599999999999999e-09,0.8740141552243701
2.639999999999999e-09,0.8740141546930981
2.679999999999999e-09,0.8740141557218791
2.719999999999998e-09,0.8740141567506603
2.759999999999998e-09,0.87401415682705
2.799999999999998e-09,0.8740141557586388
2.839999999999998e-09,0.8740141546902276
2.879999999999998e-09,0.8740141542035816
2.919999999999998e-09,0.8740141556972967
2.959999999999998e-09,0.8740141571910116
2.999999999999997e-09,0.8740141586847266
3.039999999999997e-09,0.873431289447357
3.079999999999997e-09,0.8584846768673109
3.119999999999997e-09,0.848523514480237
3.159999999999997e-09,0.8448412015420252
3.199999999999997e-09,0.8436473521987249
3.239999999999997e-09,0.8433069000120287
3.279999999999997e-09,0.8431994363841685
3.319999999999996e-09,0.843172912104606
3.359999999999996e-09,0.8431667129103879
3.399999999999996e-09,0.8431667040441825
3.439999999999996e-09,0.843166775269765
3.479999999999996e-09,0.8431667248557215
3.519999999999996e-09,0.8431667634386409
3.559999999999996e-09,0.8431667309970502
3.599999999999995e-09,0.843166750071867
3.639999999999995e-09,0.8431667379851787
3.679999999999995e-09,0.8431667356760066
