V_79("/TP4_2") X,V_79("/TP4_2") Y
0,0.8366258890121164
4e-11,0.8387109513053589
8e-11,0.860224008394189
1.2e-10,0.8662121943512255
1.6e-10,0.8681318095506952
2e-10,0.8686657971294777
2.4e-10,0.8688324131493529
2.8e-10,0.8688788015771319
3.2e-10,0.8688966277491681
3.6e-10,0.8688961596700933
4.000000000000001e-10,0.8688960135776731
4.400000000000001e-10,0.8688959609598025
4.800000000000001e-10,0.8688959676118012
5.200000000000001e-10,0.8688959654517742
5.6e-10,0.868895964768957
6e-10,0.8688959708473752
6.4e-10,0.8688959620892699
6.799999999999999e-10,0.8688959706710543
7.199999999999999e-10,0.8688959594632517
7.599999999999999e-10,0.868895963769754
7.999999999999998e-10,0.8688959598365394
8.399999999999998e-10,0.8688959608352395
8.799999999999998e-10,0.86889596506651
9.199999999999997e-10,0.8688959585372807
9.599999999999998e-10,0.8688959599218442
9.999999999999999e-10,0.8688959668597726
1.04e-09,0.8684069630953875
1.08e-09,0.8520247240670971
1.12e-09,0.8417376366955694
1.16e-09,0.8381644885023776
1.2e-09,0.8370738993305431
1.24e-09,0.8367543963150655
1.28e-09,0.8366579641329398
1.32e-09,0.8366279960277212
1.36e-09,0.836625985402031
1.400000000000001e-09,0.8366258962166297
1.440000000000001e-09,0.8366259106028027
1.480000000000001e-09,0.8366258839715719
1.520000000000001e-09,0.8366258969452424
1.560000000000001e-09,0.8366258804169451
1.600000000000001e-09,0.8366258982563024
1.640000000000001e-09,0.8366258813227339
1.680000000000001e-09,0.8366258973582994
1.720000000000001e-09,0.8366258841630424
1.760000000000001e-09,0.8366258964825749
1.800000000000001e-09,0.8366258859313405
1.840000000000001e-09,0.8366258828474374
1.880000000000001e-09,0.8366258928376632
1.920000000000001e-09,0.8366258975754688
1.960000000000001e-09,0.836625886633214
2.000000000000001e-09,0.8366258756909591
2.040000000000001e-09,0.8386987175957915
2.080000000000001e-09,0.8602224628002419
2.120000000000001e-09,0.8662110986373577
2.16e-09,0.8681319611400926
2.2e-09,0.8686649890578338
2.24e-09,0.8688316807607478
2.28e-09,0.868882765618923
2.32e-09,0.8688928809792204
2.36e-09,0.868895176891748
2.4e-09,0.8688957393277257
2.439999999999999e-09,0.8688958992715679
2.479999999999999e-09,0.8688959419429357
2.519999999999999e-09,0.8688959544893682
2.559999999999999e-09,0.8688959662995662
2.599999999999999e-09,0.8688959595049084
2.639999999999999e-09,0.8688959567492911
2.679999999999999e-09,0.8688959613407885
2.719999999999998e-09,0.8688959659322859
2.759999999999998e-09,0.8688959653179275
2.799999999999998e-09,0.8688959613933049
2.839999999999998e-09,0.8688959574686823
2.879999999999998e-09,0.8688959560658277
2.919999999999998e-09,0.8688959603917902
2.959999999999998e-09,0.8688959647177527
2.999999999999997e-09,0.8688959690437151
3.039999999999997e-09,0.86840675989676
3.079999999999997e-09,0.852023232975802
3.119999999999997e-09,0.8417370092878764
3.159999999999997e-09,0.838164335186705
3.199999999999997e-09,0.8370738273448907
3.239999999999997e-09,0.836754381676031
