V_88("/TP4_2") X,V_88("/TP4_2") Y
0,0.8135531179024069
4e-11,0.814459581155496
8e-11,0.8319846423790024
1.2e-10,0.8377252804561807
1.6e-10,0.8395596779848534
2e-10,0.8401505356914486
2.4e-10,0.8403131867308621
2.8e-10,0.8403645151453858
3.2e-10,0.8403717476869671
3.6e-10,0.8403738974119113
4.000000000000001e-10,0.8403742537261486
4.400000000000001e-10,0.8403743561076399
4.800000000000001e-10,0.8403744013631214
5.200000000000001e-10,0.8403743914671511
5.6e-10,0.8403743894581109
6e-10,0.840374401277148
6.4e-10,0.8403743874681592
6.799999999999999e-10,0.8403744052220629
7.199999999999999e-10,0.8403743949196004
7.599999999999999e-10,0.8403743846171379
7.999999999999998e-10,0.8403744032943657
8.399999999999998e-10,0.8403743885810394
8.799999999999998e-10,0.840374392170692
9.199999999999997e-10,0.8403744037435847
9.599999999999998e-10,0.8403743959800499
9.999999999999999e-10,0.8403743847545255
1.04e-09,0.8400694943361792
1.08e-09,0.8247018774764413
1.12e-09,0.8169104106081557
1.16e-09,0.8144906038704418
1.2e-09,0.8138173642201706
1.24e-09,0.813616060280102
1.28e-09,0.8135724324124075
1.32e-09,0.813555443922987
1.36e-09,0.8135535907820967
1.400000000000001e-09,0.8135532690910527
1.440000000000001e-09,0.8135531476256979
1.480000000000001e-09,0.8135531199518075
1.520000000000001e-09,0.8135531305199897
1.560000000000001e-09,0.8135531043571116
1.600000000000001e-09,0.8135531200044855
1.640000000000001e-09,0.8135531225658611
1.680000000000001e-09,0.8135531110340488
1.720000000000001e-09,0.8135531127792278
1.760000000000001e-09,0.813553126028793
1.800000000000001e-09,0.8135531272141372
1.840000000000001e-09,0.8135531165989295
1.880000000000001e-09,0.8135531059837217
1.920000000000001e-09,0.8135531114441252
1.960000000000001e-09,0.8135531221844174
2.000000000000001e-09,0.8135531329247097
2.040000000000001e-09,0.8144513427643806
2.080000000000001e-09,0.8319818439653976
2.120000000000001e-09,0.8377248204839666
