/SUB_TOP_R (plaintext=107) X,/SUB_TOP_R (plaintext=107) Y
0,4.372360483761917e-05
5e-11,4.411059952686336e-05
9.999999999999999e-11,4.442426745112941e-05
1.5e-10,4.441462142356962e-05
2e-10,4.441572956982396e-05
2.5e-10,4.441577489928299e-05
2.999999999999999e-10,4.441577599056588e-05
3.499999999999999e-10,4.441577028084149e-05
3.999999999999999e-10,4.441577406673172e-05
4.499999999999999e-10,4.441577579673384e-05
4.999999999999999e-10,4.441577201131967e-05
5.5e-10,4.441577874430788e-05
6e-10,4.441577085981416e-05
6.5e-10,4.441578066005094e-05
7.000000000000001e-10,4.441577002727321e-05
7.500000000000001e-10,4.441577953049248e-05
8.000000000000001e-10,4.441576978947742e-05
8.500000000000002e-10,4.441577784298524e-05
9.000000000000002e-10,4.441576941596967e-05
9.500000000000002e-10,4.441577262809807e-05
1e-09,4.441577673717822e-05
1.05e-09,4.441577827814526e-05
1.1e-09,4.44157760191855e-05
1.15e-09,4.441577376022573e-05
1.2e-09,4.441577150126597e-05
1.25e-09,4.441576924230621e-05
1.3e-09,4.441577279631383e-05
1.350000000000001e-09,4.441577738432532e-05
1.400000000000001e-09,4.441577759980775e-05
1.450000000000001e-09,4.441577533799485e-05
1.500000000000001e-09,4.441577307618194e-05
1.550000000000001e-09,4.441577081436904e-05
1.600000000000001e-09,4.441576930728277e-05
1.650000000000001e-09,4.441577052254646e-05
1.700000000000001e-09,4.441577173781016e-05
1.750000000000001e-09,4.441577295307386e-05
1.800000000000001e-09,4.441577416833756e-05
1.850000000000001e-09,4.441577538360126e-05
1.900000000000001e-09,4.441577659886496e-05
1.950000000000001e-09,4.441577781412866e-05
2.000000000000001e-09,4.441577902939235e-05
2.050000000000001e-09,4.435525023938843e-05
2.100000000000001e-09,4.380643023368327e-05
2.150000000000001e-09,4.37290972978566e-05
2.200000000000001e-09,4.372395942016309e-05
2.250000000000001e-09,4.372363678483362e-05
2.300000000000001e-09,4.372360396053454e-05
2.350000000000001e-09,4.372360417550649e-05
2.400000000000001e-09,4.372360699092774e-05
2.450000000000001e-09,4.372360368351535e-05
2.500000000000001e-09,4.37236063880758e-05
2.550000000000001e-09,4.372360528991722e-05
2.600000000000001e-09,4.372360488104898e-05
2.650000000000001e-09,4.372360437054197e-05
2.700000000000001e-09,4.372360507551201e-05
2.750000000000001e-09,4.37236036594376e-05
2.800000000000001e-09,4.372360529663762e-05
2.850000000000002e-09,4.372360579170516e-05
2.900000000000002e-09,4.372360336704593e-05
2.950000000000002e-09,4.37236055514492e-05
3.000000000000002e-09,4.372360657966491e-05
3.050000000000002e-09,4.372360546431847e-05
3.100000000000002e-09,4.372360434897203e-05
3.150000000000002e-09,4.37236032336256e-05
3.200000000000002e-09,4.372360413784112e-05
3.250000000000002e-09,4.372360671809685e-05
3.300000000000002e-09,4.372360590970525e-05
3.350000000000002e-09,4.372360456753373e-05
3.400000000000002e-09,4.372360322536221e-05
3.450000000000002e-09,4.372360288765629e-05
3.500000000000002e-09,4.372360355927512e-05
3.550000000000002e-09,4.372360423089394e-05
3.600000000000002e-09,4.372360490251277e-05
3.650000000000002e-09,4.372360557413159e-05
3.700000000000002e-09,4.372360624575041e-05
3.750000000000002e-09,4.372360691736923e-05
3.800000000000002e-09,4.372360634580947e-05
3.850000000000001e-09,4.372360539986202e-05
3.900000000000001e-09,4.372360445391457e-05
3.950000000000001e-09,4.372360350796712e-05
4e-09,4.372360256201966e-05
4.05e-09,4.410829952665134e-05
4.099999999999999e-09,4.442417340993473e-05
4.149999999999999e-09,4.441462200397651e-05
4.199999999999999e-09,4.441571348410449e-05
4.249999999999998e-09,4.441577268850306e-05
4.299999999999998e-09,4.44157737981329e-05
4.349999999999998e-09,4.441577533340903e-05
4.399999999999997e-09,4.441577279133542e-05
4.449999999999997e-09,4.441577736815695e-05
4.499999999999996e-09,4.441577166532528e-05
4.549999999999996e-09,4.441577642812436e-05
4.599999999999996e-09,4.441577044229253e-05
4.649999999999995e-09,4.441577538297405e-05
