/SUB_TOP_R (plaintext=248) X,/SUB_TOP_R (plaintext=248) Y
0,4.351703750252481e-05
5e-11,4.38499303784764e-05
9.999999999999999e-11,4.424790165756801e-05
1.5e-10,4.423570605629623e-05
2e-10,4.423689073881508e-05
2.5e-10,4.423695463390936e-05
2.999999999999999e-10,4.423695789429385e-05
3.499999999999999e-10,4.423696055567173e-05
3.999999999999999e-10,4.423695677702102e-05
4.499999999999999e-10,4.423696135541291e-05
4.999999999999999e-10,4.423695666616945e-05
5.5e-10,4.423696139338976e-05
6e-10,4.423695669474693e-05
6.5e-10,4.423696129251731e-05
7.000000000000001e-10,4.42369567577609e-05
7.500000000000001e-10,4.423696116085501e-05
8.000000000000001e-10,4.423695682361784e-05
8.500000000000002e-10,4.423696105280799e-05
9.000000000000002e-10,4.423695690914146e-05
9.500000000000002e-10,4.423696109599038e-05
1e-09,4.423695897448697e-05
1.05e-09,4.423695685298356e-05
1.1e-09,4.423695581993914e-05
1.15e-09,4.423695703398121e-05
1.2e-09,4.423695824802328e-05
1.25e-09,4.423695946206534e-05
1.3e-09,4.423696067610741e-05
1.350000000000001e-09,4.423696065788893e-05
1.400000000000001e-09,4.423695979245173e-05
1.450000000000001e-09,4.423695892701452e-05
1.500000000000001e-09,4.423695806157731e-05
1.550000000000001e-09,4.423695719614011e-05
1.600000000000001e-09,4.42369563307029e-05
1.650000000000001e-09,4.423695546526569e-05
1.700000000000001e-09,4.423695598408959e-05
1.750000000000001e-09,4.423695685703913e-05
1.800000000000001e-09,4.423695772998867e-05
1.850000000000001e-09,4.423695860293821e-05
1.900000000000001e-09,4.423695947588774e-05
1.950000000000001e-09,4.423696034883728e-05
2.000000000000001e-09,4.423696122178681e-05
2.050000000000001e-09,4.417177468012426e-05
2.100000000000001e-09,4.358563201077928e-05
2.150000000000001e-09,4.352157269464674e-05
2.200000000000001e-09,4.351733447944507e-05
2.250000000000001e-09,4.351706121483544e-05
2.300000000000001e-09,4.351703773950165e-05
2.350000000000001e-09,4.351703736131707e-05
2.400000000000001e-09,4.351703745517682e-05
2.450000000000001e-09,4.351703755371559e-05
2.500000000000001e-09,4.351703742159093e-05
2.550000000000001e-09,4.351703749445764e-05
2.600000000000001e-09,4.351703753286406e-05
2.650000000000001e-09,4.351703741654813e-05
2.700000000000001e-09,4.351703763529403e-05
2.750000000000001e-09,4.351703732503164e-05
2.800000000000001e-09,4.351703751699588e-05
2.850000000000002e-09,4.35170372861379e-05
2.900000000000002e-09,4.351703761287562e-05
2.950000000000002e-09,4.351703781108622e-05
3.000000000000002e-09,4.351703745104568e-05
3.050000000000002e-09,4.351703709100514e-05
3.100000000000002e-09,4.351703673096461e-05
3.150000000000002e-09,4.351703730232139e-05
3.200000000000002e-09,4.35170384714604e-05
3.250000000000002e-09,4.351703799991848e-05
3.300000000000002e-09,4.351703737030146e-05
3.350000000000002e-09,4.351703674068444e-05
3.400000000000002e-09,4.35170366004435e-05
3.450000000000002e-09,4.351703691521567e-05
3.500000000000002e-09,4.351703722998783e-05
3.550000000000002e-09,4.351703754476e-05
3.600000000000002e-09,4.351703785953217e-05
3.650000000000002e-09,4.351703817430433e-05
3.700000000000002e-09,4.35170384890765e-05
3.750000000000002e-09,4.351703830166137e-05
3.800000000000002e-09,4.351703792882612e-05
3.850000000000001e-09,4.351703755599087e-05
3.900000000000001e-09,4.351703718315562e-05
3.950000000000001e-09,4.351703681032037e-05
4e-09,4.351703643748513e-05
4.05e-09,4.38476239298177e-05
4.099999999999999e-09,4.424825824166927e-05
4.149999999999999e-09,4.42357137701298e-05
4.199999999999999e-09,4.42368846671857e-05
4.249999999999998e-09,4.423695101718432e-05
4.299999999999998e-09,4.423695974528764e-05
4.349999999999998e-09,4.423695461102466e-05
4.399999999999997e-09,4.423696094831165e-05
4.449999999999997e-09,4.423695155948668e-05
4.499999999999996e-09,4.423696219303797e-05
4.549999999999996e-09,4.423695211900018e-05
4.599999999999996e-09,4.423696287704747e-05
4.649999999999995e-09,4.423695442328142e-05
4.699999999999995e-09,4.423696325180735e-05
4.749999999999995e-09,4.423695600616497e-05
4.799999999999994e-09,4.423696121398016e-05
4.849999999999994e-09,4.42369586134733e-05
4.899999999999993e-09,4.4236958792884e-05
4.949999999999993e-09,4.42369563459803e-05
4.999999999999993e-09,4.423696147480135e-05
5.049999999999992e-09,4.365674200426123e-05
5.099999999999992e-09,4.365676249887313e-05
5.149999999999992e-09,4.365662622874751e-05
5.199999999999991e-09,4.365678099172029e-05
5.249999999999991e-09,4.365655887188208e-05
5.29999999999999e-09,4.365651754530607e-05
5.34999999999999e-09,4.365663173134994e-05
5.39999999999999e-09,4.36567459173938e-05
5.449999999999989e-09,4.365686010343766e-05
5.499999999999989e-09,4.365679505943763e-05
5.549999999999988e-09,4.365672607085305e-05
5.599999999999988e-09,4.365665708226846e-05
5.649999999999988e-09,4.365658809368388e-05
5.699999999999987e-09,4.365651910509929e-05
5.749999999999987e-09,4.365646269892455e-05
5.799999999999987e-09,4.365654270767272e-05
5.849999999999986e-09,4.365662271642088e-05
5.899999999999986e-09,4.365670272516905e-05
5.949999999999985e-09,4.365678273391721e-05
5.999999999999985e-09,4.365686274266538e-05
6.049999999999985e-09,4.362694219400519e-05
6.099999999999984e-09,4.282561765408625e-05
6.149999999999984e-09,4.276394795153193e-05
6.199999999999984e-09,4.275995287854774e-05
6.249999999999983e-09,4.275969011178031e-05
6.299999999999983e-09,4.275966086458385e-05
6.349999999999982e-09,4.275968765795274e-05
6.399999999999982e-09,4.275966386723095e-05
6.449999999999982e-09,4.275964007650916e-05
6.499999999999981e-09,4.275968336607403e-05
6.549999999999981e-09,4.275966972081138e-05
6.599999999999981e-09,4.275964534509925e-05
6.64999999999998e-09,4.275967729016877e-05
6.69999999999998e-09,4.275967376486107e-05
6.749999999999979e-09,4.275964813101933e-05
6.799999999999979e-09,4.27596701848469e-05
6.849999999999979e-09,4.275967830532328e-05
6.899999999999978e-09,4.275965126855742e-05
6.949999999999978e-09,4.275966210423463e-05
6.999999999999977e-09,4.275968310067295e-05
7.049999999999977e-09,4.27596548986124e-05
7.099999999999977e-09,4.275965337043402e-05
7.149999999999976e-09,4.275968811618297e-05
7.199999999999976e-09,4.275965905600165e-05
7.249999999999976e-09,4.275964431395024e-05
7.299999999999975e-09,4.275969303378427e-05
7.349999999999975e-09,4.275966334768804e-05
7.399999999999974e-09,4.275963430353049e-05
7.449999999999974e-09,4.275964890889094e-05
7.499999999999975e-09,4.275966351425139e-05
7.549999999999975e-09,4.275967811961184e-05
7.599999999999975e-09,4.275969272497229e-05
7.649999999999976e-09,4.275968260986267e-05
7.699999999999976e-09,4.27596669366363e-05
7.749999999999977e-09,4.275965126340994e-05
7.799999999999977e-09,4.275963559018357e-05
7.849999999999978e-09,4.275964882849162e-05
7.899999999999978e-09,4.275966498855311e-05
7.949999999999979e-09,4.275968114861461e-05
7.999999999999979e-09,4.275969730867609e-05
8.049999999999979e-09,4.305366632830348e-05
8.09999999999998e-09,4.580782128896157e-05
8.14999999999998e-09,4.674588458382154e-05
8.199999999999981e-09,4.674742670790078e-05
8.249999999999981e-09,4.674744161802212e-05
8.299999999999982e-09,4.674742060724879e-05
8.349999999999982e-09,4.674744014275099e-05
8.399999999999983e-09,4.674742244033916e-05
8.449999999999983e-09,4.674743295414899e-05
8.499999999999983e-09,4.674743690889535e-05
8.549999999999984e-09,4.674742582491085e-05
8.599999999999984e-09,4.674744537436741e-05
8.649999999999985e-09,4.674741904983026e-05
8.699999999999985e-09,4.67474381493334e-05
8.749999999999986e-09,4.674742628576158e-05
8.799999999999986e-09,4.674743125757957e-05
8.849999999999987e-09,4.674743976624553e-05
8.899999999999987e-09,4.674742466592164e-05
8.949999999999987e-09,4.674744299862574e-05
