/SUB_TOP_R (plaintext=115) X,/SUB_TOP_R (plaintext=115) Y
0,4.371016454359327e-05
5e-11,4.409502689724716e-05
9.999999999999999e-11,4.441332982772586e-05
1.5e-10,4.440384165813136e-05
2e-10,4.440493948607496e-05
2.5e-10,4.440499272006457e-05
2.999999999999999e-10,4.440499086691148e-05
3.499999999999999e-10,4.440499230654216e-05
3.999999999999999e-10,4.440498869206952e-05
4.499999999999999e-10,4.440499710488959e-05
4.999999999999999e-10,4.440498689586164e-05
5.5e-10,4.440499640014194e-05
6e-10,4.440498578941797e-05
6.5e-10,4.440499409283161e-05
7.000000000000001e-10,4.440498596797547e-05
7.500000000000001e-10,4.440499253566369e-05
8.000000000000001e-10,4.440498924111889e-05
8.500000000000002e-10,4.440499113203137e-05
9.000000000000002e-10,4.440498792439479e-05
9.500000000000002e-10,4.440499144096009e-05
1e-09,4.440499495752538e-05
1.05e-09,4.440499344599808e-05
1.1e-09,4.440499151777243e-05
1.15e-09,4.440498958954678e-05
1.2e-09,4.440498766132113e-05
1.25e-09,4.440498857086143e-05
1.3e-09,4.440499249571454e-05
1.350000000000001e-09,4.440499450457506e-05
1.400000000000001e-09,4.440499256195607e-05
1.450000000000001e-09,4.440499061933707e-05
1.500000000000001e-09,4.440498867671808e-05
1.550000000000001e-09,4.440498677199656e-05
1.600000000000001e-09,4.440498863114872e-05
1.650000000000001e-09,4.440499049030088e-05
1.700000000000001e-09,4.440499234945303e-05
1.750000000000001e-09,4.44049942086052e-05
1.800000000000001e-09,4.440499418415056e-05
1.850000000000001e-09,4.440499231327147e-05
1.900000000000001e-09,4.440499044239238e-05
1.950000000000001e-09,4.44049885715133e-05
2.000000000000001e-09,4.440498670063421e-05
2.050000000000001e-09,4.434464141638095e-05
2.100000000000001e-09,4.379248075862671e-05
2.150000000000001e-09,4.371562987849607e-05
2.200000000000001e-09,4.371051269183936e-05
2.250000000000001e-09,4.371019551956063e-05
2.300000000000001e-09,4.371016479955376e-05
2.350000000000001e-09,4.371016156872845e-05
2.400000000000001e-09,4.371016785052161e-05
2.450000000000001e-09,4.37101639889896e-05
2.500000000000001e-09,4.371016486326097e-05
2.550000000000001e-09,4.371016558510486e-05
2.600000000000001e-09,4.371016459614818e-05
2.650000000000001e-09,4.371016519801245e-05
2.700000000000001e-09,4.371016418317683e-05
2.750000000000001e-09,4.371016537028892e-05
2.800000000000001e-09,4.371016326351543e-05
2.850000000000002e-09,4.371016464752607e-05
2.900000000000002e-09,4.3710165957245e-05
2.950000000000002e-09,4.371016515809031e-05
3.000000000000002e-09,4.371016435893562e-05
3.050000000000002e-09,4.371016355978093e-05
3.100000000000002e-09,4.371016326351047e-05
3.150000000000002e-09,4.37101638977832e-05
3.200000000000002e-09,4.371016426846524e-05
3.250000000000002e-09,4.37101644383749e-05
3.300000000000002e-09,4.371016460828456e-05
3.350000000000002e-09,4.371016477789182e-05
3.400000000000002e-09,4.371016470870391e-05
3.450000000000002e-09,4.371016463951599e-05
3.500000000000002e-09,4.371016457032807e-05
3.550000000000002e-09,4.371016450114015e-05
3.600000000000002e-09,4.371016443195223e-05
3.650000000000002e-09,4.371016436276432e-05
3.700000000000002e-09,4.37101642935764e-05
3.750000000000002e-09,4.371016434893256e-05
3.800000000000002e-09,4.371016442314339e-05
3.850000000000001e-09,4.371016449735421e-05
3.900000000000001e-09,4.371016457156504e-05
3.950000000000001e-09,4.371016464577587e-05
4e-09,4.371016471998669e-05
4.05e-09,4.409272481483737e-05
4.099999999999999e-09,4.441315075002998e-05
4.149999999999999e-09,4.440384739857611e-05
4.199999999999999e-09,4.440492657420945e-05
4.249999999999998e-09,4.440498887757848e-05
4.299999999999998e-09,4.440499079340205e-05
4.349999999999998e-09,4.440499203556515e-05
4.399999999999997e-09,4.440498991260493e-05
4.449999999999997e-09,4.440499216071259e-05
4.499999999999996e-09,4.440498922421876e-05
4.549999999999996e-09,4.440499134730408e-05
4.599999999999996e-09,4.440499127020504e-05
4.649999999999995e-09,4.440499015004081e-05
4.699999999999995e-09,4.44049939425239e-05
4.749999999999995e-09,4.440498865511425e-05
4.799999999999994e-09,4.440499280136709e-05
4.849999999999994e-09,4.440498792482475e-05
4.899999999999993e-09,4.440499237964506e-05
4.949999999999993e-09,4.440499194989329e-05
4.999999999999993e-09,4.440498746798988e-05
5.049999999999992e-09,4.382424029166604e-05
5.099999999999992e-09,4.382425226214418e-05
5.149999999999992e-09,4.382412494011262e-05
5.199999999999991e-09,4.382427247470938e-05
5.249999999999991e-09,4.382404733722193e-05
5.29999999999999e-09,4.38240136602478e-05
5.34999999999999e-09,4.382413080181145e-05
5.39999999999999e-09,4.382424794337509e-05
5.449999999999989e-09,4.382435485009221e-05
5.499999999999989e-09,4.3824283905981e-05
5.549999999999988e-09,4.382421296186979e-05
5.599999999999988e-09,4.382414201775858e-05
5.649999999999988e-09,4.382407107364737e-05
5.699999999999987e-09,4.382400012953616e-05
5.749999999999987e-09,4.382396854319647e-05
5.799999999999987e-09,4.382404661078459e-05
5.849999999999986e-09,4.382412467837269e-05
5.899999999999986e-09,4.382420274596081e-05
5.949999999999985e-09,4.382428081354891e-05
5.999999999999985e-09,4.382435888113703e-05
6.049999999999985e-09,4.379464990027639e-05
6.099999999999984e-09,4.297795932367449e-05
6.149999999999984e-09,4.290038547650042e-05
6.199999999999984e-09,4.289599415474752e-05
6.249999999999983e-09,4.289556799526341e-05
6.299999999999983e-09,4.289558902278925e-05
