/SUB_TOP_R (plaintext=156) X,/SUB_TOP_R (plaintext=156) Y
0,4.36661614470728e-05
5e-11,4.397384395004097e-05
9.999999999999999e-11,4.44689010787328e-05
1.5e-10,4.44634144605525e-05
2e-10,4.446463710425985e-05
2.5e-10,4.446471779367416e-05
2.999999999999999e-10,4.44647064041654e-05
3.499999999999999e-10,4.446472589441642e-05
3.999999999999999e-10,4.446469993600258e-05
4.499999999999999e-10,4.446471889261247e-05
4.999999999999999e-10,4.446471223642903e-05
5.5e-10,4.446471309269206e-05
6e-10,4.446472444020091e-05
6.5e-10,4.44647073749887e-05
7.000000000000001e-10,4.446472506311029e-05
7.500000000000001e-10,4.446470316343887e-05
8.000000000000001e-10,4.446471889170369e-05
8.500000000000002e-10,4.446471199481954e-05
9.000000000000002e-10,4.446471396285323e-05
9.500000000000002e-10,4.446472058160408e-05
1e-09,4.446471023165138e-05
1.05e-09,4.44647223428602e-05
1.1e-09,4.446471893009427e-05
1.15e-09,4.446471306280551e-05
1.2e-09,4.446470719551675e-05
1.25e-09,4.44647087579613e-05
1.3e-09,4.446471250447045e-05
1.350000000000001e-09,4.44647162509796e-05
1.400000000000001e-09,4.446471999748875e-05
1.450000000000001e-09,4.446472374399791e-05
1.500000000000001e-09,4.446472099558039e-05
1.550000000000001e-09,4.446471759593913e-05
1.600000000000001e-09,4.446471419629787e-05
1.650000000000001e-09,4.446471079665662e-05
1.700000000000001e-09,4.446470739701536e-05
1.750000000000001e-09,4.446470708635111e-05
1.800000000000001e-09,4.446471048410587e-05
1.850000000000001e-09,4.446471388186062e-05
1.900000000000001e-09,4.446471727961538e-05
1.950000000000001e-09,4.446472067737014e-05
2.000000000000001e-09,4.446472407512489e-05
2.050000000000001e-09,4.440583225847332e-05
2.100000000000001e-09,4.372128480426841e-05
2.150000000000001e-09,4.366953011909717e-05
2.200000000000001e-09,4.366639899391035e-05
2.250000000000001e-09,4.366617454734903e-05
2.300000000000001e-09,4.366616140598328e-05
2.350000000000001e-09,4.366616141610872e-05
2.400000000000001e-09,4.36661612210163e-05
2.450000000000001e-09,4.366616186163098e-05
2.500000000000001e-09,4.366616115584099e-05
2.550000000000001e-09,4.366616159186283e-05
2.600000000000001e-09,4.3666161363393e-05
2.650000000000001e-09,4.36661610969037e-05
2.700000000000001e-09,4.366616163452321e-05
2.750000000000001e-09,4.366616054252167e-05
2.800000000000001e-09,4.366616204700776e-05
2.850000000000002e-09,4.366615996280953e-05
2.900000000000002e-09,4.366616233753213e-05
2.950000000000002e-09,4.366616227141229e-05
3.000000000000002e-09,4.36661608680204e-05
3.050000000000002e-09,4.366615979190859e-05
3.100000000000002e-09,4.36661604087167e-05
3.150000000000002e-09,4.36661610255248e-05
3.200000000000002e-09,4.366616164233291e-05
3.250000000000002e-09,4.366616210996681e-05
3.300000000000002e-09,4.366616145963516e-05
3.350000000000002e-09,4.366616099862133e-05
3.400000000000002e-09,4.366616127077265e-05
3.450000000000002e-09,4.366616154292397e-05
3.500000000000002e-09,4.366616181507529e-05
3.550000000000002e-09,4.366616189614437e-05
3.600000000000002e-09,4.366616166575031e-05
3.650000000000002e-09,4.366616143535626e-05
3.700000000000002e-09,4.36661612049622e-05
3.750000000000002e-09,4.366616097456814e-05
3.800000000000002e-09,4.36661610578426e-05
3.850000000000001e-09,4.366616128196523e-05
3.900000000000001e-09,4.366616150608785e-05
3.950000000000001e-09,4.366616173021048e-05
4e-09,4.366616195433311e-05
4.05e-09,4.397163793719835e-05
4.099999999999999e-09,4.446932538959335e-05
4.149999999999999e-09,4.446340510982841e-05
4.199999999999999e-09,4.446464308372903e-05
4.249999999999998e-09,4.446471468737525e-05
4.299999999999998e-09,4.446470888276207e-05
4.349999999999998e-09,4.446472975308832e-05
4.399999999999997e-09,4.44647040478485e-05
4.449999999999997e-09,4.446472394333244e-05
4.499999999999996e-09,4.446470218722099e-05
4.549999999999996e-09,4.446471874009426e-05
4.599999999999996e-09,4.446471157113762e-05
4.649999999999995e-09,4.446471452734718e-05
4.699999999999995e-09,4.446471916857234e-05
4.749999999999995e-09,4.446471108670441e-05
4.799999999999994e-09,4.44647255674736e-05
