VT("/TP4_2") X,VT("/TP4_2") Y
0,0.8100026067310657
4e-11,0.8112619751284301
8e-11,0.8290291965618124
1.2e-10,0.8343429983573154
1.6e-10,0.8360499104853112
2e-10,0.8366031152321178
2.4e-10,0.8367498285707156
2.8e-10,0.8367844030908614
3.2e-10,0.8367975032007978
3.6e-10,0.8367987911785122
4.000000000000001e-10,0.8367999543090051
4.400000000000001e-10,0.8367994727672698
4.800000000000001e-10,0.8367993609092894
5.200000000000001e-10,0.8367993513469346
5.6e-10,0.8367993379102775
6e-10,0.8367993097820683
6.4e-10,0.8367993247541048
6.799999999999999e-10,0.8367993434034604
7.199999999999999e-10,0.8367993513490457
7.599999999999999e-10,0.8367993391343252
7.999999999999998e-10,0.8367993269196049
8.399999999999998e-10,0.8367993147048844
8.799999999999998e-10,0.8367993191540587
9.199999999999997e-10,0.8367993316851816
9.599999999999998e-10,0.8367993442163046
9.999999999999999e-10,0.8367993567474277
1.04e-09,0.8365347301124643
1.08e-09,0.821336061065521
1.12e-09,0.8134498574874277
1.16e-09,0.8109845103258037
1.2e-09,0.8102681732547506
1.24e-09,0.8100671388945695
1.28e-09,0.8100210846471367
1.32e-09,0.8100065228752559
1.36e-09,0.8100031552437347
1.400000000000001e-09,0.8100020297365194
1.440000000000001e-09,0.8100024735396693
1.480000000000001e-09,0.8100025642274074
1.520000000000001e-09,0.8100026248587172
1.560000000000001e-09,0.8100026040303596
1.600000000000001e-09,0.8100026040339007
1.640000000000001e-09,0.8100026040374416
1.680000000000001e-09,0.8100026003954381
1.720000000000001e-09,0.8100026016024784
1.760000000000001e-09,0.8100026034988853
1.800000000000001e-09,0.8100026009147649
1.840000000000001e-09,0.8100025962857066
1.880000000000001e-09,0.8100025916566483
1.920000000000001e-09,0.8100025950987673
1.960000000000001e-09,0.8100026000405289
2.000000000000001e-09,0.8100026049822906
2.040000000000001e-09,0.8112549917238837
2.080000000000001e-09,0.8290255815569471
2.120000000000001e-09,0.8343404351107275
2.16e-09,0.8360499255703722
2.2e-09,0.8366037008244355
2.24e-09,0.8367501768664779
2.28e-09,0.8367842402106803
2.32e-09,0.8367975619881871
2.36e-09,0.8367987939054942
2.4e-09,0.8367999503819077
2.439999999999999e-09,0.8367994775412069
2.479999999999999e-09,0.8367993566141472
2.519999999999999e-09,0.8367993526790645
2.559999999999999e-09,0.8367993444654748
2.599999999999999e-09,0.8367993142808458
2.639999999999999e-09,0.8367993282617694
2.679999999999999e-09,0.8367993488865073
2.719999999999998e-09,0.8367993600777296
2.759999999999998e-09,0.836799347218698
2.799999999999998e-09,0.8367993343596664
2.839999999999998e-09,0.8367993215006347
2.879999999999998e-09,0.8367993253582244
2.919999999999998e-09,0.8367993385835778
2.959999999999998e-09,0.8367993518089311
2.999999999999997e-09,0.8367993650342844
3.039999999999997e-09,0.8365348580204935
3.079999999999997e-09,0.8213361291715929
3.119999999999997e-09,0.8134497476768834
3.159999999999997e-09,0.8109845839114048
3.199999999999997e-09,0.8102680964469545
3.239999999999997e-09,0.8100671807450439
3.279999999999997e-09,0.8100210617551532
3.319999999999996e-09,0.8100065268832474
3.359999999999996e-09,0.8100031548141037
3.399999999999996e-09,0.8100020306052467
3.439999999999996e-09,0.8100024702468527
3.479999999999996e-09,0.8100025662159772
3.519999999999996e-09,0.8100026276475534
3.559999999999996e-09,0.8100025992597921
3.599999999999995e-09,0.8100026043990215
3.639999999999995e-09,0.8100026095382508
3.679999999999995e-09,0.8100025958868354
3.719999999999995e-09,0.8100026004972292
3.759999999999995e-09,0.8100026075840123
3.799999999999995e-09,0.8100026037687886
3.839999999999995e-09,0.8100025951186658
3.879999999999995e-09,0.810002586468543
3.919999999999995e-09,0.8100025927368227
3.959999999999995e-09,0.8100026017127571
3.999999999999994e-09,0.8100026106886914
4.039999999999994e-09,0.8033886924495903
4.079999999999994e-09,0.8202664293450286
4.119999999999994e-09,0.8408697369840399
4.159999999999994e-09,0.8481382633356149
4.199999999999994e-09,0.8501694892386253
4.239999999999994e-09,0.8507798788779264
4.279999999999993e-09,0.8509505984779245
4.319999999999993e-09,0.8510162434130152
4.359999999999993e-09,0.8510147986310276
4.399999999999993e-09,0.8510133538490401
4.439999999999993e-09,0.851012705465381
4.479999999999993e-09,0.8510131663429971
4.519999999999993e-09,0.8510136272206131
4.559999999999993e-09,0.8510140880982291
4.599999999999992e-09,0.8510143520555207
4.639999999999992e-09,0.8510140616365692
4.679999999999992e-09,0.8510137712176177
4.719999999999992e-09,0.8510134807986661
4.759999999999992e-09,0.8510131903797146
4.799999999999992e-09,0.8510129716337616
4.839999999999992e-09,0.8510132281129315
4.879999999999991e-09,0.8510134845921014
4.919999999999991e-09,0.8510137410712711
4.959999999999991e-09,0.851013997550441
4.999999999999991e-09,0.851014254029611
5.039999999999991e-09,0.8511727280739405
5.079999999999991e-09,0.8373158048615609
5.119999999999991e-09,0.831019824391959
5.15999999999999e-09,0.8291462725016938
5.19999999999999e-09,0.8286467641499377
5.23999999999999e-09,0.8284974580608739
5.27999999999999e-09,0.8284598110480869
5.31999999999999e-09,0.8284450528762888
5.35999999999999e-09,0.828444552340751
5.39999999999999e-09,0.8284440518052131
5.439999999999989e-09,0.8284440944232108
5.479999999999989e-09,0.8284447129583477
5.519999999999989e-09,0.8284444116624383
5.559999999999989e-09,0.8284441103665291
5.599999999999989e-09,0.8284440714264278
5.639999999999989e-09,0.8284446926925219
5.679999999999989e-09,0.8284444777638281
5.719999999999989e-09,0.8284441627115382
5.759999999999988e-09,0.8284439144956574
5.799999999999988e-09,0.8284442045972772
5.839999999999988e-09,0.828444494698897
5.879999999999988e-09,0.8284447526762813
5.919999999999988e-09,0.8284444610558418
5.959999999999988e-09,0.8284441694354023
5.999999999999988e-09,0.8284438778149629
6.039999999999987e-09,0.8292489128057768
6.079999999999987e-09,0.843721360457282
6.119999999999987e-09,0.8487582166201491
