/SUB_TOP_R (plaintext=93) X,/SUB_TOP_R (plaintext=93) Y
0,4.379232341451522e-05
5e-11,4.417523446744255e-05
9.999999999999999e-11,4.449081438139605e-05
1.5e-10,4.44810407681278e-05
2e-10,4.448210820640454e-05
2.5e-10,4.448217159682159e-05
2.999999999999999e-10,4.448217112710442e-05
3.499999999999999e-10,4.448217506903367e-05
3.999999999999999e-10,4.448216971860488e-05
4.499999999999999e-10,4.448217350592614e-05
4.999999999999999e-10,4.448217053103406e-05
5.5e-10,4.448217194424663e-05
6e-10,4.448217372697935e-05
6.5e-10,4.44821702971136e-05
7.000000000000001e-10,4.448217438161457e-05
7.500000000000001e-10,4.448216892846192e-05
8.000000000000001e-10,4.448217269424264e-05
8.500000000000002e-10,4.448216955720069e-05
9.000000000000002e-10,4.448217251963343e-05
9.500000000000002e-10,4.448217532722244e-05
1e-09,4.448217363493071e-05
1.05e-09,4.448217194263899e-05
1.1e-09,4.448217025034727e-05
1.15e-09,4.448216874153251e-05
1.2e-09,4.44821722608993e-05
1.25e-09,4.448217521983524e-05
1.3e-09,4.448217345421914e-05
1.350000000000001e-09,4.448217168860304e-05
1.400000000000001e-09,4.448216992298696e-05
1.450000000000001e-09,4.4482168895187e-05
1.500000000000001e-09,4.448217010804451e-05
1.550000000000001e-09,4.448217132090203e-05
1.600000000000001e-09,4.448217253375954e-05
1.650000000000001e-09,4.448217374661705e-05
1.700000000000001e-09,4.448217495947457e-05
1.750000000000001e-09,4.448217466106155e-05
1.800000000000001e-09,4.448217345146029e-05
1.850000000000001e-09,4.448217224185903e-05
1.900000000000001e-09,4.448217103225776e-05
1.950000000000001e-09,4.448216982265649e-05
2.000000000000001e-09,4.448216861305523e-05
2.050000000000001e-09,4.44206348589355e-05
2.100000000000001e-09,4.387506396726405e-05
2.150000000000001e-09,4.379781864214062e-05
2.200000000000001e-09,4.379270668061964e-05
2.250000000000001e-09,4.379234860115905e-05
2.300000000000001e-09,4.379232782523675e-05
2.350000000000001e-09,4.379231890780926e-05
2.400000000000001e-09,4.379232457228662e-05
2.450000000000001e-09,4.379232584968641e-05
2.500000000000001e-09,4.379232295442726e-05
2.550000000000001e-09,4.379232294616077e-05
2.600000000000001e-09,4.379232494615462e-05
2.650000000000001e-09,4.379232325645722e-05
2.700000000000001e-09,4.379232374026143e-05
2.750000000000001e-09,4.379232286719843e-05
2.800000000000001e-09,4.379232354667386e-05
2.850000000000002e-09,4.379232396848903e-05
2.900000000000002e-09,4.379232356561219e-05
2.950000000000002e-09,4.379232316273534e-05
3.000000000000002e-09,4.37923227598585e-05
3.050000000000002e-09,4.379232254041506e-05
3.100000000000002e-09,4.379232253245477e-05
3.150000000000002e-09,4.379232311673817e-05
3.200000000000002e-09,4.379232370102157e-05
3.250000000000002e-09,4.379232428530497e-05
3.300000000000002e-09,4.379232403406042e-05
3.350000000000002e-09,4.379232375947927e-05
3.400000000000002e-09,4.37923234848981e-05
3.450000000000002e-09,4.379232321031694e-05
3.500000000000002e-09,4.379232293573578e-05
3.550000000000002e-09,4.379232266115462e-05
3.600000000000002e-09,4.379232260144101e-05
3.650000000000002e-09,4.379232280990544e-05
3.700000000000002e-09,4.379232301836988e-05
3.750000000000002e-09,4.379232322683431e-05
3.800000000000002e-09,4.379232343529874e-05
3.850000000000001e-09,4.379232364376317e-05
3.900000000000001e-09,4.379232385222761e-05
3.950000000000001e-09,4.379232406069204e-05
4e-09,4.379232426915647e-05
4.05e-09,4.417293296904893e-05
4.099999999999999e-09,4.449055369303228e-05
4.149999999999999e-09,4.448105714944431e-05
4.199999999999999e-09,4.448210385382896e-05
4.249999999999998e-09,4.448216613714158e-05
4.299999999999998e-09,4.448217425038986e-05
4.349999999999998e-09,4.448217004945476e-05
4.399999999999997e-09,4.448217354327368e-05
4.449999999999997e-09,4.448217188642611e-05
4.499999999999996e-09,4.448217281321801e-05
4.549999999999996e-09,4.448217130542796e-05
4.599999999999996e-09,4.448217287123791e-05
4.649999999999995e-09,4.448217174762651e-05
4.699999999999995e-09,4.448217137311411e-05
4.749999999999995e-09,4.448217471294328e-05
4.799999999999994e-09,4.448216924739546e-05
4.849999999999994e-09,4.448217163833459e-05
4.899999999999993e-09,4.448217445294984e-05
4.949999999999993e-09,4.448217234302203e-05
4.999999999999993e-09,4.448216886865759e-05
5.049999999999992e-09,4.3901427704566e-05
5.099999999999992e-09,4.390144251434688e-05
5.149999999999992e-09,4.390131305106218e-05
5.199999999999991e-09,4.390146267850302e-05
5.249999999999991e-09,4.390123763524516e-05
5.29999999999999e-09,4.390120227605124e-05
5.34999999999999e-09,4.390131948326848e-05
5.39999999999999e-09,4.390143669048571e-05
5.449999999999989e-09,4.390154453132322e-05
5.499999999999989e-09,4.390147353234117e-05
5.549999999999988e-09,4.390140253335912e-05
5.599999999999988e-09,4.390133153437707e-05
5.649999999999988e-09,4.390126053539502e-05
5.699999999999987e-09,4.390118953641297e-05
5.749999999999987e-09,4.390115753831834e-05
5.799999999999987e-09,4.39012356778883e-05
5.849999999999986e-09,4.390131381745827e-05
5.899999999999986e-09,4.390139195702823e-05
5.949999999999985e-09,4.39014700965982e-05
5.999999999999985e-09,4.390154823616817e-05
6.049999999999985e-09,4.38709754626018e-05
6.099999999999984e-09,4.305720218053215e-05
6.149999999999984e-09,4.297942633949249e-05
6.199999999999984e-09,4.297495052916879e-05
6.249999999999983e-09,4.297451979632733e-05
6.299999999999983e-09,4.297453813257147e-05
