TP4_2 (interpolated wth step=4e-11) X,TP4_2 (interpolated wth step=4e-11) Y
3.239999999999997e-09,0.8452458234843202
3.279999999999997e-09,0.8451503990803737
3.319999999999996e-09,0.8451161546447157
3.359999999999996e-09,0.845112889007766
3.399999999999996e-09,0.8451120318290277
3.439999999999996e-09,0.8451117946298563
3.479999999999996e-09,0.845111752985388
3.519999999999996e-09,0.8451117568315292
3.559999999999996e-09,0.8451117282930003
3.599999999999995e-09,0.8451117447368451
3.639999999999995e-09,0.8451117501647688
3.679999999999995e-09,0.8451117382153404
3.719999999999995e-09,0.8451117419684675
3.759999999999995e-09,0.8451117523573721
3.799999999999995e-09,0.8451117518515174
3.839999999999995e-09,0.8451117450780001
3.879999999999995e-09,0.8451117383044828
3.919999999999995e-09,0.8451117380189392
3.959999999999995e-09,0.8451117486422987
3.999999999999994e-09,0.845111759265658
4.039999999999994e-09,0.8339984983217164
4.079999999999994e-09,0.8592297106516317
4.119999999999994e-09,0.9361016950616994
4.159999999999994e-09,0.964977173573299
4.199999999999994e-09,0.9732732404939018
4.239999999999994e-09,0.975756954805684
4.279999999999993e-09,0.9763675555523661
4.319999999999993e-09,0.9765941771585053
4.359999999999993e-09,0.9766161570390045
4.399999999999993e-09,0.9766297945438583
4.439999999999993e-09,0.9766272176854924
4.479999999999993e-09,0.9766246408271264
4.519999999999993e-09,0.9766220639687605
4.559999999999993e-09,0.9766226784416799
4.599999999999992e-09,0.9766233008486918
4.639999999999992e-09,0.9766239232557035
4.679999999999992e-09,0.9766245456627153
4.719999999999992e-09,0.976625168069727
4.759999999999992e-09,0.9766257904767388
4.799999999999992e-09,0.9766259365955002
4.839999999999992e-09,0.9766254325732747
4.879999999999991e-09,0.9766249285510492
4.919999999999991e-09,0.9766244245288236
4.959999999999991e-09,0.9766239205065981
4.999999999999991e-09,0.9766234164843726
5.039999999999991e-09,0.9773286229579844
5.079999999999991e-09,0.9661375903976147
5.119999999999991e-09,0.9609891095033221
5.15999999999999e-09,0.9592668132508502
5.19999999999999e-09,0.9587525406544354
5.23999999999999e-09,0.9586021165010997
5.27999999999999e-09,0.9585663937606171
5.31999999999999e-09,0.9585509658803185
5.35999999999999e-09,0.9585508225172256
5.39999999999999e-09,0.9585506791541326
5.439999999999989e-09,0.9585503153276286
5.479999999999989e-09,0.9585501233297915
5.519999999999989e-09,0.9585504585842977
5.559999999999989e-09,0.9585507938388038
5.599999999999989e-09,0.9585504846516292
5.639999999999989e-09,0.9585501360312898
5.679999999999989e-09,0.9585504589674883
5.719999999999989e-09,0.9585507819036868
5.759999999999988e-09,0.9585507409521279
5.799999999999988e-09,0.9585504793959766
5.839999999999988e-09,0.9585502178398253
5.879999999999988e-09,0.9585501191226885
5.919999999999988e-09,0.958550380684759
5.959999999999988e-09,0.9585506422468293
5.999999999999988e-09,0.9585509038088996
6.039999999999987e-09,0.9596321708935162
6.079999999999987e-09,0.9717356230393622
6.119999999999987e-09,0.9752305662528497
6.159999999999987e-09,0.9762405766862178
6.199999999999987e-09,0.9765129110672667
6.239999999999987e-09,0.9765929990158743
6.279999999999987e-09,0.976619131986136
6.319999999999986e-09,0.9766225679112641
6.359999999999986e-09,0.976625029357609
6.399999999999986e-09,0.9766248193151204
6.439999999999986e-09,0.9766245031621741
6.479999999999986e-09,0.9766243637194704
6.519999999999986e-09,0.976624674530313
6.559999999999986e-09,0.9766244577827945
6.599999999999985e-09,0.9766243639278357
6.639999999999985e-09,0.9766246867290524
6.679999999999985e-09,0.9766244685406128
6.719999999999985e-09,0.976624346347907
6.759999999999985e-09,0.9766246944123791
6.799999999999985e-09,0.9766244776098461
6.839999999999985e-09,0.9766243065086844
6.879999999999985e-09,0.9766245209574552
6.919999999999984e-09,0.9766247125885731
6.959999999999984e-09,0.9766244964094543
6.999999999999984e-09,0.9766242802303355
7.039999999999984e-09,0.9773399684780609
7.079999999999984e-09,0.9661269982846625
7.119999999999984e-09,0.9609971232493196
7.159999999999984e-09,0.9592750526706619
7.199999999999983e-09,0.9587549253179498
7.239999999999983e-09,0.9586075094982758
7.279999999999983e-09,0.9585596625880648
7.319999999999983e-09,0.958554173521997
7.359999999999983e-09,0.9585494299320146
7.399999999999983e-09,0.9585501213349895
7.439999999999983e-09,0.9585503720749393
7.479999999999983e-09,0.9585505838590763
7.519999999999984e-09,0.9585503848350819
7.559999999999985e-09,0.9585504785074118
7.599999999999985e-09,0.9585505590489147
7.639999999999986e-09,0.9585503739654416
7.679999999999987e-09,0.9585504717673732
7.719999999999987e-09,0.9585505670830464
7.759999999999988e-09,0.9585503718067053
7.799999999999989e-09,0.9585504682302639
7.839999999999989e-09,0.9585505657848369
7.87999999999999e-09,0.9585503754275652
7.919999999999991e-09,0.9585505016541188
7.959999999999992e-09,0.9585505030740155
7.999999999999992e-09,0.9585503668001818
8.039999999999993e-09,0.9596328767330934
8.079999999999994e-09,0.9717338457207052
8.119999999999994e-09,0.9752301301455227
8.159999999999995e-09,0.9762404927470556
8.199999999999996e-09,0.976512842466982
8.239999999999996e-09,0.9765930463218939
8.279999999999997e-09,0.9766189386965155
8.319999999999998e-09,0.9766226511676193
8.359999999999998e-09,0.976625171058066
8.399999999999999e-09,0.9766245928162955
8.44e-09,0.9766245747789004
8.48e-09,0.9766245298725472
8.520000000000001e-09,0.9766244378004645
8.560000000000002e-09,0.9766245165508932
8.600000000000003e-09,0.9766245531339107
8.640000000000003e-09,0.9766244397464564
8.680000000000004e-09,0.9766245147624102
8.720000000000005e-09,0.9766245581128807
8.760000000000005e-09,0.9766244374973359
8.800000000000006e-09,0.9766245114555793
8.840000000000007e-09,0.9766245708577392
8.880000000000007e-09,0.9766244988204903
8.920000000000008e-09,0.9766244338466209
8.960000000000009e-09,0.9766245034988019
9.000000000000009e-09,0.9766245731509829
9.04000000000001e-09,0.9773400132589919
9.080000000000011e-09,0.9661269878230327
9.120000000000012e-09,0.9609972100069826
9.160000000000012e-09,0.9592749969118175
9.200000000000013e-09,0.9587550217907309
9.240000000000014e-09,0.958607437782737
9.280000000000014e-09,0.9585598208970487
9.320000000000015e-09,0.958554149729705
9.360000000000016e-09,0.9585492901394442
9.400000000000016e-09,0.958550284453808
9.440000000000017e-09,0.9585503552328625
9.480000000000018e-09,0.9585504315378484
9.520000000000018e-09,0.9585505533046816
9.560000000000019e-09,0.9585504683710515
9.60000000000002e-09,0.958550394744847
9.64000000000002e-09,0.9585505476475635
9.680000000000021e-09,0.9585504682802798
9.720000000000022e-09,0.9585503910658512
9.760000000000023e-09,0.9585505486247987
9.800000000000023e-09,0.9585504712828876
9.840000000000024e-09,0.958550393184404
9.880000000000025e-09,0.9585505443379838
9.920000000000025e-09,0.9585504466696274
9.960000000000026e-09,0.9585504425855194
1.000000000000003e-08,0.9585505417425242
1.004000000000003e-08,0.9103951452027534
1.008000000000003e-08,0.8875290061395645
1.012000000000003e-08,0.8786694863425231
1.016000000000003e-08,0.8762172016449201
1.020000000000003e-08,0.8755614611170744
1.024000000000003e-08,0.8753740557357854
1.028000000000003e-08,0.8753235852301101
1.032000000000003e-08,0.8753035054070654
1.036000000000003e-08,0.8753044185246541
1.040000000000003e-08,0.8753044025587331
1.044000000000003e-08,0.8753046664426283
1.048000000000003e-08,0.8753045475980961
1.052000000000004e-08,0.8753045427842889
1.056000000000004e-08,0.875304596972834
1.060000000000004e-08,0.8753044221409232
1.064000000000004e-08,0.875304635713856
1.068000000000004e-08,0.8753044875849669
1.072000000000004e-08,0.8753044728191705
1.076000000000004e-08,0.8753045442666005
1.080000000000004e-08,0.8753046157140305
1.084000000000004e-08,0.8753046319231874
1.088000000000004e-08,0.8753045826134589
1.092000000000004e-08,0.8753045333037305
1.096000000000004e-08,0.875304483994002
1.100000000000004e-08,0.8753044346842734
1.104000000000004e-08,0.8746321290881165
1.108000000000005e-08,0.8601116156205575
1.112000000000005e-08,0.8504630829895521
1.116000000000005e-08,0.8467650514957803
1.120000000000005e-08,0.8456075762849155
1.124000000000005e-08,0.8452524808653296
1.128000000000005e-08,0.8451505562630325
1.132000000000005e-08,0.8451153251279407
1.136000000000005e-08,0.8451128042730369
1.140000000000005e-08,0.8451119825099563
1.144000000000005e-08,0.8451116996681333
1.148000000000005e-08,0.8451117670580414
1.152000000000005e-08,0.8451116575622925
1.156000000000005e-08,0.8451117147723757
1.160000000000005e-08,0.8451117384999973
1.164000000000005e-08,0.8451116984757847
1.168000000000006e-08,0.8451118132656082
1.172000000000006e-08,0.8451116715406235
1.176000000000006e-08,0.8451117327086058
1.180000000000006e-08,0.8451118063105063
1.184000000000006e-08,0.8451117852047139
1.188000000000006e-08,0.8451117120256801
1.192000000000006e-08,0.8451116861242169
1.196000000000006e-08,0.8451117594896881
1.200000000000006e-08,0.8451118328551591
1.204000000000006e-08,0.8473974322609185
1.208000000000006e-08,0.8693200552812971
1.212000000000006e-08,0.8734774565007274
1.216000000000006e-08,0.8747584952556222
1.220000000000006e-08,0.8751407357711137
1.224000000000007e-08,0.8752585281963807
1.228000000000007e-08,0.8752923388567004
1.232000000000007e-08,0.8753046833658484
1.236000000000007e-08,0.875304627858418
1.240000000000007e-08,0.8753045945738578
1.244000000000007e-08,0.8753045070393899
1.248000000000007e-08,0.8753045348507744
1.252000000000007e-08,0.8753045262812742
1.256000000000007e-08,0.8753045243761294
1.260000000000007e-08,0.8753045381276578
1.264000000000007e-08,0.8753045203103402
1.268000000000007e-08,0.8753045392643648
1.272000000000007e-08,0.8753045210205893
1.276000000000007e-08,0.8753045499502199
1.280000000000007e-08,0.8753045365960551
1.284000000000008e-08,0.8753045466066838
1.288000000000008e-08,0.8753045515260823
1.292000000000008e-08,0.8753045398125465
1.296000000000008e-08,0.8753045416663147
1.300000000000008e-08,0.875304549524944
1.304000000000008e-08,0.8746784515812278
1.308000000000008e-08,0.8600988976078309
1.312000000000008e-08,0.8504587743994144
1.316000000000008e-08,0.8467372350303812
1.320000000000008e-08,0.8456056636387639
1.324000000000008e-08,0.845246005638404
1.328000000000008e-08,0.8451504185497055
1.332000000000008e-08,0.8451161558080267
1.336000000000008e-08,0.8451128801320408
1.340000000000009e-08,0.8451120364146731
1.344000000000009e-08,0.8451117914841293
1.348000000000009e-08,0.8451117489004983
1.352000000000009e-08,0.8451117690874919
1.356000000000009e-08,0.8451117139622447
1.360000000000009e-08,0.8451117469806025
1.364000000000009e-08,0.8451117545199621
1.368000000000009e-08,0.8451117319108447
1.372000000000009e-08,0.8451117383405971
1.376000000000009e-08,0.8451117595582339
1.380000000000009e-08,0.8451117592711882
1.384000000000009e-08,0.8451117454389091
1.388000000000009e-08,0.84511173160663
1.392000000000009e-08,0.8451117296592223
1.396000000000009e-08,0.8451117501284945
1.40000000000001e-08,0.8451117705977692
1.40400000000001e-08,0.833998044016062
1.40800000000001e-08,0.8592422771870413
1.41200000000001e-08,0.9360689172988842
1.41600000000001e-08,0.9649366354312905
1.42000000000001e-08,0.9732353020125408
1.42400000000001e-08,0.9757058678759135
1.42800000000001e-08,0.976364461158869
1.43200000000001e-08,0.9766037000890164
1.43600000000001e-08,0.9766170610726491
1.44000000000001e-08,0.9766285699925865
1.44400000000001e-08,0.9766268259678723
1.44800000000001e-08,0.9766250819431582
1.45200000000001e-08,0.9766233379184441
1.456000000000011e-08,0.9766229962262365
1.460000000000011e-08,0.976623516848514
1.464000000000011e-08,0.9766240374707915
1.468000000000011e-08,0.976624558093069
1.472000000000011e-08,0.9766250787153464
1.476000000000011e-08,0.9766255993376239
1.480000000000011e-08,0.976625414909552
1.484000000000011e-08,0.9766250646842266
1.488000000000011e-08,0.9766247144589013
1.492000000000011e-08,0.9766243642335759
1.496000000000011e-08,0.9766240140082506
1.500000000000011e-08,0.9766236637829258
1.504000000000011e-08,0.9773287154991415
1.508000000000011e-08,0.9661379892095652
1.51200000000001e-08,0.9609867723667193
1.51600000000001e-08,0.9592680193942447
1.52000000000001e-08,0.9587515045003867
1.52400000000001e-08,0.9586012598166803
1.52800000000001e-08,0.9585663164070416
1.53200000000001e-08,0.9585511028953905
1.53600000000001e-08,0.9585508771559031
1.54000000000001e-08,0.9585506514164159
1.54400000000001e-08,0.9585502646514096
1.54800000000001e-08,0.9585501451262709
1.55200000000001e-08,0.9585504856861
1.556000000000009e-08,0.9585508262459291
1.560000000000009e-08,0.9585504157710016
1.564000000000009e-08,0.9585501746863343
1.568000000000009e-08,0.9585505004326437
1.572000000000009e-08,0.958550826178953
1.576000000000009e-08,0.9585507080265099
1.580000000000009e-08,0.9585504524070911
1.584000000000009e-08,0.9585501967876725
1.588000000000009e-08,0.9585501363411976
1.592000000000009e-08,0.9585503919503411
1.596000000000008e-08,0.9585506475594846
1.600000000000008e-08,0.958550903168628
1.604000000000008e-08,0.9596321748536808
1.608000000000008e-08,0.971735625125544
1.612000000000008e-08,0.9752305667433233
1.616000000000008e-08,0.9762405767130752
1.620000000000008e-08,0.9765129111999451
1.624000000000008e-08,0.9765929988760912
1.628000000000008e-08,0.9766191326080044
1.632000000000008e-08,0.9766225676419958
1.636000000000008e-08,0.9766250289206648
1.640000000000007e-08,0.976624820076863
1.644000000000007e-08,0.9766245028865161
1.648000000000007e-08,0.9766243631628339
1.652000000000007e-08,0.9766246754172102
1.656000000000007e-08,0.9766244575280991
1.660000000000007e-08,0.9766243632197739
1.664000000000007e-08,0.9766246877473488
1.668000000000007e-08,0.9766244683134256
1.672000000000007e-08,0.9766243454723974
1.676000000000007e-08,0.9766246955702401
1.680000000000006e-08,0.9766244774188775
1.684000000000006e-08,0.9766243052830129
1.688000000000006e-08,0.9766245210934726
1.692000000000006e-08,0.9766247139267585
1.696000000000006e-08,0.9766244963520915
1.700000000000006e-08,0.9766242787774243
1.704000000000006e-08,0.9773399668986793
1.708000000000006e-08,0.9661269978290473
1.712000000000006e-08,0.9609971233806138
1.716000000000006e-08,0.959275052840184
1.720000000000005e-08,0.9587549250345779
1.724000000000005e-08,0.9586075098860745
1.728000000000005e-08,0.9585596618430379
1.732000000000005e-08,0.9585541736753255
1.736000000000005e-08,0.9585494306658621
1.740000000000005e-08,0.9585501204117953
1.744000000000005e-08,0.9585503721847183
1.748000000000005e-08,0.958550584738606
1.752000000000005e-08,0.9585503838077009
1.756000000000005e-08,0.9585504785838558
1.760000000000005e-08,0.9585505600743394
1.764000000000004e-08,0.9585503728261489
1.768000000000004e-08,0.9585504718041985
1.772000000000004e-08,0.9585505682648418
1.776000000000004e-08,0.9585503705644867
1.780000000000004e-08,0.958550468222198
1.784000000000004e-08,0.9585505670245694
1.788000000000004e-08,0.9585503741592128
1.792000000000004e-08,0.9585505020915573
1.796000000000004e-08,0.9585505035285496
1.800000000000004e-08,0.9585503654110795
1.804000000000003e-08,0.9596328759873017
1.808000000000003e-08,0.9717338456882927
1.812000000000003e-08,0.9752301300320154
1.816000000000003e-08,0.9762404937318698
1.820000000000003e-08,0.9765128421603654
1.824000000000003e-08,0.9765930465836317
1.828000000000003e-08,0.9766189375433811
1.832000000000003e-08,0.9766226516201034
1.836000000000003e-08,0.9766251718366751
1.840000000000003e-08,0.9766245915745774
1.844000000000002e-08,0.9766245751722837
1.848000000000002e-08,0.9766245307955659
1.852000000000002e-08,0.9766244364737484
1.856000000000002e-08,0.9766245168794183
1.860000000000002e-08,0.9766245542075939
1.864000000000002e-08,0.9766244383340729
1.868000000000002e-08,0.9766245150247208
1.872000000000002e-08,0.9766245593397803
1.876000000000002e-08,0.9766244359983102
1.880000000000002e-08,0.9766245116499505
1.884000000000002e-08,0.9766245724111583
1.888000000000001e-08,0.976624498692515
1.892000000000001e-08,0.9766244322041481
1.896000000000001e-08,0.9766245035435394
1.900000000000001e-08,0.9766245748829306
1.904000000000001e-08,0.9773400139161756
1.908000000000001e-08,0.9661269878576471
1.912000000000001e-08,0.9609972104805862
1.916000000000001e-08,0.9592749966048083
1.920000000000001e-08,0.958755022280705
1.924000000000001e-08,0.9586074375030629
1.928e-08,0.9585598216374757
1.932e-08,0.958554149623328
1.936e-08,0.9585492895140643
1.94e-08,0.9585502851952914
1.944e-08,0.9585503551527014
1.948e-08,0.9585504308418045
1.952e-08,0.9585505540867501
1.956e-08,0.9585504683200367
1.96e-08,0.9585503939784913
1.964e-08,0.9585505484703248
1.967999999999999e-08,0.9585504682596959
1.971999999999999e-08,0.9585503902278729
1.975999999999999e-08,0.9585505494834066
1.979999999999999e-08,0.9585504712934495
1.983999999999999e-08,0.9585503923417892
1.987999999999999e-08,0.9585505451751016
1.991999999999999e-08,0.9585504463918059
1.995999999999999e-08,0.9585504422871114
1.999999999999999e-08,0.9585505426227576
2.003999999999999e-08,0.910395141161177
2.007999999999999e-08,0.8875290043321855
2.011999999999998e-08,0.8786695114559194
2.015999999999998e-08,0.8762171872944053
2.019999999999998e-08,0.8755614686452454
2.023999999999998e-08,0.8753740613112901
2.027999999999998e-08,0.8753235840922738
2.031999999999998e-08,0.8753035041766217
2.035999999999998e-08,0.8753044184271415
2.039999999999998e-08,0.8753044024128569
2.043999999999998e-08,0.8753046664373356
2.047999999999998e-08,0.8753045476392695
2.051999999999997e-08,0.8753045426160394
2.055999999999997e-08,0.8753045971109163
2.059999999999997e-08,0.8753044220511389
2.063999999999997e-08,0.8753046359408935
2.067999999999997e-08,0.875304487573376
2.071999999999997e-08,0.8753044726561621
2.075999999999997e-08,0.8753045442242405
2.079999999999997e-08,0.875304615792319
2.083999999999997e-08,0.8753046321091574
2.087999999999997e-08,0.8753045827039834
2.091999999999996e-08,0.8753045332988093
2.095999999999996e-08,0.8753044838936351
2.099999999999996e-08,0.8753044344884611
2.103999999999996e-08,0.8746321059415813
2.107999999999996e-08,0.8601116094795863
2.111999999999996e-08,0.8504630752916299
2.115999999999996e-08,0.8467650667515586
2.119999999999996e-08,0.845607574940124
2.123999999999996e-08,0.8452524840295558
2.127999999999996e-08,0.8451505555659213
2.131999999999996e-08,0.845115324206419
2.135999999999995e-08,0.8451128041247434
2.139999999999995e-08,0.8451119822405467
2.143999999999995e-08,0.8451116998160745
2.147999999999995e-08,0.8451117669988488
2.151999999999995e-08,0.8451116575048413
2.155999999999995e-08,0.8451117148104027
2.159999999999995e-08,0.8451117382563202
2.163999999999995e-08,0.8451116986075887
2.167999999999995e-08,0.8451118132158361
2.171999999999995e-08,0.8451116717922124
2.175999999999994e-08,0.8451117326857126
2.179999999999994e-08,0.8451118061382527
2.183999999999994e-08,0.8451117851847385
2.187999999999994e-08,0.8451117121367134
2.191999999999994e-08,0.8451116862203765
2.195999999999994e-08,0.8451117594515071
2.199999999999994e-08,0.8451118326826377
2.203999999999994e-08,0.8473974322206002
2.207999999999994e-08,0.8693200552811228
2.211999999999994e-08,0.8734774565235328
2.215999999999994e-08,0.8747584952061269
2.219999999999993e-08,0.8751407357663044
2.223999999999993e-08,0.8752585282114502
2.227999999999993e-08,0.8752923388707724
2.231999999999993e-08,0.8753046833114407
2.235999999999993e-08,0.8753046278969878
2.239999999999993e-08,0.8753045945418541
2.243999999999993e-08,0.8753045070839233
2.247999999999993e-08,0.8753045348378541
2.251999999999993e-08,0.8753045262889915
2.255999999999993e-08,0.8753045243808925
2.259999999999992e-08,0.8753045381016439
2.263999999999992e-08,0.8753045203312323
2.267999999999992e-08,0.8753045392235353
2.271999999999992e-08,0.8753045210559603
2.275999999999992e-08,0.875304549926783
2.279999999999992e-08,0.8753045366265508
2.283999999999992e-08,0.8753045465992119
2.287999999999992e-08,0.875304551503284
2.291999999999992e-08,0.8753045398385547
2.295999999999992e-08,0.8753045416740374
2.299999999999991e-08,0.8753045494846946
2.303999999999991e-08,0.8746784515993751
2.307999999999991e-08,0.8600988975998323
2.311999999999991e-08,0.8504587743983877
2.315999999999991e-08,0.846737235024461
2.319999999999991e-08,0.8456056636363917
2.323999999999991e-08,0.845246005644676
2.327999999999991e-08,0.8451504185470845
2.331999999999991e-08,0.845116155817619
2.335999999999991e-08,0.8451128801223556
2.339999999999991e-08,0.8451120364204812
2.34399999999999e-08,0.8451117914830626
2.34799999999999e-08,0.8451117488950528
2.35199999999999e-08,0.8451117691033113
2.35599999999999e-08,0.8451117139430702
2.35999999999999e-08,0.8451117469831674
2.36399999999999e-08,0.8451117545303376
2.36799999999999e-08,0.8451117318972045
2.37199999999999e-08,0.8451117383340013
2.37599999999999e-08,0.8451117595736723
2.37999999999999e-08,0.8451117592861104
2.383999999999989e-08,0.8451117454391044
2.387999999999989e-08,0.8451117315920984
2.391999999999989e-08,0.8451117296422328
2.395999999999989e-08,0.8451117501322024
2.399999999999989e-08,0.845111770622172
2.403999999999989e-08,0.8339980440228906
2.407999999999989e-08,0.8592422771045223
2.411999999999989e-08,0.9360689175180142
2.415999999999989e-08,0.9649366356754249
2.419999999999989e-08,0.9732353022307372
2.423999999999988e-08,0.97570586821025
2.427999999999988e-08,0.9763644611514404
2.431999999999988e-08,0.976603700007749
2.435999999999988e-08,0.9766170610598139
2.439999999999988e-08,0.9766285700123123
2.443999999999988e-08,0.9766268259759034
2.447999999999988e-08,0.9766250819394946
2.451999999999988e-08,0.9766233379030858
2.455999999999988e-08,0.9766229962162055
2.459999999999988e-08,0.9766235168429716
2.463999999999988e-08,0.9766240374697376
2.467999999999987e-08,0.9766245580965036
2.471999999999987e-08,0.9766250787232695
2.475999999999987e-08,0.9766255993500356
2.479999999999987e-08,0.9766254149182358
2.483999999999987e-08,0.9766250646889132
2.487999999999987e-08,0.9766247144595905
2.491999999999987e-08,0.9766243642302679
2.495999999999987e-08,0.9766240140009452
2.499999999999987e-08,0.9766236637716226
2.503999999999987e-08,0.9773287155068968
2.507999999999986e-08,0.9661379892327405
2.511999999999986e-08,0.9609867721334712
2.515999999999986e-08,0.9592680195029287
2.519999999999986e-08,0.9587515043990751
2.523999999999986e-08,0.9586012597338662
2.527999999999986e-08,0.9585663163987027
2.531999999999986e-08,0.9585511029082211
2.535999999999986e-08,0.9585508771609094
2.539999999999986e-08,0.9585506514135975
2.543999999999986e-08,0.9585502646468074
2.547999999999985e-08,0.9585501451282221
2.551999999999985e-08,0.9585504856886385
2.555999999999985e-08,0.9585508262490549
2.559999999999985e-08,0.9585504157645295
2.563999999999985e-08,0.9585501746899415
2.567999999999985e-08,0.958550500436538
2.571999999999985e-08,0.9585508261831346
2.575999999999985e-08,0.9585507080235466
2.579999999999985e-08,0.9585504524046825
2.583999999999985e-08,0.9585501967858185
2.587999999999985e-08,0.9585501363428203
2.591999999999984e-08,0.9585503919513781
2.595999999999984e-08,0.9585506475599359
2.599999999999984e-08,0.9585509031684938
2.603999999999984e-08,0.959632174855972
2.607999999999984e-08,0.9717356251316337
2.611999999999984e-08,0.9752305667449037
2.615999999999984e-08,0.9762405767146366
2.619999999999984e-08,0.9765129111998203
2.623999999999984e-08,0.9765929988763949
2.627999999999984e-08,0.976619132606785
2.631999999999983e-08,0.9766225676424677
2.635999999999983e-08,0.9766250289214736
2.639999999999983e-08,0.9766248200755853
2.643999999999983e-08,0.9766245028869902
2.647999999999983e-08,0.9766243631638122
2.651999999999983e-08,0.9766246754157347
2.655999999999983e-08,0.9766244575284682
2.659999999999983e-08,0.9766243632209236
2.663999999999983e-08,0.9766246877457567
2.667999999999983e-08,0.9766244683137131
2.671999999999983e-08,0.9766243454737015
2.675999999999982e-08,0.9766246955684876
2.679999999999982e-08,0.9766244774191141
2.683999999999982e-08,0.9766243052848035
2.687999999999982e-08,0.976624521093302
2.691999999999982e-08,0.976624713924845
2.695999999999982e-08,0.97662449635218
2.699999999999982e-08,0.976624278779515
2.703999999999982e-08,0.9773399669001502
2.707999999999982e-08,0.966126997829267
2.711999999999982e-08,0.9609971233809141
2.715999999999981e-08,0.9592750528398765
2.719999999999981e-08,0.9587549250350382
2.723999999999981e-08,0.9586075098856038
2.727999999999981e-08,0.9585596618439142
2.731999999999981e-08,0.9585541736751523
2.735999999999981e-08,0.9585494306650272
2.739999999999981e-08,0.9585501204128002
2.743999999999981e-08,0.9585503721846015
2.747999999999981e-08,0.958550584737647
2.751999999999981e-08,0.958550383808765
2.75599999999998e-08,0.9585504785837764
2.75999999999998e-08,0.958550560073274
2.76399999999998e-08,0.9585503728272857
2.76799999999998e-08,0.9585504718041951
2.77199999999998e-08,0.9585505682637275
2.77599999999998e-08,0.9585503705657253
2.77999999999998e-08,0.9585504682222452
2.78399999999998e-08,0.9585505670234115
2.78799999999998e-08,0.9585503741604583
2.79199999999998e-08,0.9585505020911717
2.79599999999998e-08,0.9585505035281099
2.799999999999979e-08,0.9585503654123262
2.803999999999979e-08,0.9596328759880214
2.807999999999979e-08,0.9717338456882569
2.811999999999979e-08,0.9752301300320841
2.815999999999979e-08,0.9762404937311547
2.819999999999979e-08,0.9765128421605879
2.823999999999979e-08,0.9765930465834842
2.827999999999979e-08,0.9766189375442194
