V_132("/TP4_2") X,V_132("/TP4_2") Y
0,0.8440630834072458
4e-11,0.8462191028593457
8e-11,0.8684110871852219
1.2e-10,0.873993539666165
1.6e-10,0.8756965779502774
2e-10,0.8762274366792857
2.4e-10,0.8763770288621762
2.8e-10,0.8764265571837986
3.2e-10,0.8764322940888331
3.6e-10,0.8764371729179842
4.000000000000001e-10,0.8764362738595401
4.400000000000001e-10,0.8764361554244325
4.800000000000001e-10,0.8764360485236753
5.200000000000001e-10,0.8764360219055788
5.6e-10,0.8764360520916148
6e-10,0.8764360696699088
6.4e-10,0.8764360298542615
6.799999999999999e-10,0.876436054460651
7.199999999999999e-10,0.8764360670199447
7.599999999999999e-10,0.8764360315174661
7.999999999999998e-10,0.8764360545305244
8.399999999999998e-10,0.8764360697866188
8.799999999999998e-10,0.8764360497343074
9.199999999999997e-10,0.8764360337695591
9.599999999999998e-10,0.8764360591041856
9.999999999999999e-10,0.8764360844388122
1.04e-09,0.8758666701866656
1.08e-09,0.8596795587223192
1.12e-09,0.849273121393424
1.16e-09,0.8456496024140129
1.2e-09,0.844486726825149
1.24e-09,0.8441812779371582
1.28e-09,0.8440856470275009
1.32e-09,0.8440693455644391
1.36e-09,0.8440643302531097
1.400000000000001e-09,0.8440634131821037
1.440000000000001e-09,0.8440631863832997
1.480000000000001e-09,0.8440631248113759
1.520000000000001e-09,0.8440630581416482
1.560000000000001e-09,0.8440631180409983
1.600000000000001e-09,0.8440630711509693
1.640000000000001e-09,0.8440630553384966
1.680000000000001e-09,0.8440630827250986
1.720000000000001e-09,0.8440631101117005
1.760000000000001e-09,0.8440631123097402
1.800000000000001e-09,0.8440630870204018
1.840000000000001e-09,0.8440630617310634
1.880000000000001e-09,0.8440630484464361
1.920000000000001e-09,0.8440630733671446
1.960000000000001e-09,0.8440630982878532
2.000000000000001e-09,0.8440631232085617
2.040000000000001e-09,0.8462179622544547
2.080000000000001e-09,0.8684075696963544
2.120000000000001e-09,0.8739931443903579
2.16e-09,0.8756961869032419
2.2e-09,0.8762275099915053
2.24e-09,0.8763770822949495
2.28e-09,0.8764266177322551
2.32e-09,0.8764322879704068
2.36e-09,0.8764371688024538
2.4e-09,0.8764362934479355
2.439999999999999e-09,0.8764361539918794
2.479999999999999e-09,0.8764360360889009
2.519999999999999e-09,0.876436037555531
2.559999999999999e-09,0.8764360494980986
2.599999999999999e-09,0.8764360561929894
2.639999999999999e-09,0.8764360452299012
2.679999999999999e-09,0.876436051556202
2.719999999999998e-09,0.8764360539256119
2.759999999999998e-09,0.8764360467180621
2.799999999999998e-09,0.8764360514105608
2.839999999999998e-09,0.8764360542173114
2.879999999999998e-09,0.8764360518011646
2.919999999999998e-09,0.8764360507689635
2.959999999999998e-09,0.8764360587868494
2.999999999999997e-09,0.8764360668047354
3.039999999999997e-09,0.8758666899425636
3.079999999999997e-09,0.8596796431967098
3.119999999999997e-09,0.8492731823359357
3.159999999999997e-09,0.8456496050638782
3.199999999999997e-09,0.8444867212874317
3.239999999999997e-09,0.8441812726740313
3.279999999999997e-09,0.8440856532182218
3.319999999999996e-09,0.8440693452878592
3.359999999999996e-09,0.8440643298080205
3.399999999999996e-09,0.8440634132699634
3.439999999999996e-09,0.8440631862024838
3.479999999999996e-09,0.8440631247085262
3.519999999999996e-09,0.8440630585061581
3.559999999999996e-09,0.8440631173796402
3.599999999999995e-09,0.8440630714344608
3.639999999999995e-09,0.8440630558469305
3.679999999999995e-09,0.8440630826979454
3.719999999999995e-09,0.8440631095489602
3.759999999999995e-09,0.8440631117535091
3.799999999999995e-09,0.8440630869835543
3.839999999999995e-09,0.8440630622135994
3.879999999999995e-09,0.8440630491754058
3.919999999999995e-09,0.8440630735487958
3.959999999999995e-09,0.8440630979221859
3.999999999999994e-09,0.844063122295576
4.039999999999994e-09,0.8347033904922044
4.079999999999994e-09,0.8578800235374211
4.119999999999994e-09,0.916166107054816
