/SUB_TOP_R (plaintext=254) X,/SUB_TOP_R (plaintext=254) Y
0,4.329474285934768e-05
5e-11,4.36245153480394e-05
9.999999999999999e-11,4.403665891675703e-05
1.5e-10,4.402513156342608e-05
2e-10,4.402631206164511e-05
2.5e-10,4.402637720136142e-05
2.999999999999999e-10,4.402638178088574e-05
3.499999999999999e-10,4.402638196425204e-05
3.999999999999999e-10,4.40263812682988e-05
4.499999999999999e-10,4.402638174510666e-05
4.999999999999999e-10,4.402638151934403e-05
5.5e-10,4.402638123224839e-05
6e-10,4.402638175257817e-05
6.5e-10,4.402638081908487e-05
7.000000000000001e-10,4.402638193567868e-05
7.500000000000001e-10,4.402638049534638e-05
8.000000000000001e-10,4.402638209339859e-05
8.500000000000002e-10,4.402638028651989e-05
9.000000000000002e-10,4.402638219607941e-05
9.500000000000002e-10,4.402638410825759e-05
1e-09,4.40263811234539e-05
1.05e-09,4.402637813865022e-05
1.1e-09,4.402637898008009e-05
1.15e-09,4.40263805993262e-05
1.2e-09,4.402638221857231e-05
1.25e-09,4.402638383781842e-05
1.3e-09,4.402638531620897e-05
1.350000000000001e-09,4.40263808338396e-05
1.400000000000001e-09,4.402637817635793e-05
1.450000000000001e-09,4.402638044784552e-05
1.500000000000001e-09,4.402638271933311e-05
1.550000000000001e-09,4.40263849908207e-05
1.600000000000001e-09,4.402638412817529e-05
1.650000000000001e-09,4.402638229969195e-05
1.700000000000001e-09,4.40263804712086e-05
1.750000000000001e-09,4.402637864272526e-05
1.800000000000001e-09,4.402637821433854e-05
1.850000000000001e-09,4.4026380048977e-05
1.900000000000001e-09,4.402638188361546e-05
1.950000000000001e-09,4.402638371825393e-05
2.000000000000001e-09,4.40263855528924e-05
2.050000000000001e-09,4.396349208843691e-05
2.100000000000001e-09,4.336174091589939e-05
2.150000000000001e-09,4.329915846552838e-05
2.200000000000001e-09,4.329502522138312e-05
2.250000000000001e-09,4.329476640465219e-05
2.300000000000001e-09,4.329474320848891e-05
2.350000000000001e-09,4.329474275644081e-05
2.400000000000001e-09,4.329474276652531e-05
2.450000000000001e-09,4.329474291014315e-05
2.500000000000001e-09,4.329474279041133e-05
2.550000000000001e-09,4.329474282967013e-05
2.600000000000001e-09,4.3294742950279e-05
