/SUB_TOP_R (plaintext=105) X,/SUB_TOP_R (plaintext=105) Y
0,4.388920184916905e-05
5e-11,4.427681936460723e-05
9.999999999999999e-11,4.45552765397123e-05
1.5e-10,4.454169668155769e-05
2e-10,4.454275177237751e-05
2.5e-10,4.454281536658653e-05
2.999999999999999e-10,4.454281667338493e-05
3.499999999999999e-10,4.454281870678774e-05
3.999999999999999e-10,4.4542814780228e-05
4.499999999999999e-10,4.454281768857688e-05
4.999999999999999e-10,4.454281807078301e-05
5.5e-10,4.454281544042804e-05
6e-10,4.454282037124387e-05
6.5e-10,4.454281319712194e-05
7.000000000000001e-10,4.454281766023129e-05
7.500000000000001e-10,4.454281887153756e-05
8.000000000000001e-10,4.454281459505761e-05
8.500000000000002e-10,4.454281534278947e-05
9.000000000000002e-10,4.454281989638424e-05
9.500000000000002e-10,4.454282075439855e-05
1e-09,4.45428181374007e-05
1.05e-09,4.454281552040284e-05
1.1e-09,4.454281290340498e-05
1.15e-09,4.45428156665636e-05
1.2e-09,4.45428211304325e-05
1.25e-09,4.454281994071578e-05
1.3e-09,4.454281719165481e-05
1.350000000000001e-09,4.454281444259385e-05
1.400000000000001e-09,4.454281213206414e-05
1.450000000000001e-09,4.454281382035299e-05
1.500000000000001e-09,4.454281550864184e-05
1.550000000000001e-09,4.454281719693069e-05
1.600000000000001e-09,4.454281888521954e-05
1.650000000000001e-09,4.454282057350839e-05
1.700000000000001e-09,4.454282209749041e-05
1.750000000000001e-09,4.454282046064839e-05
1.800000000000001e-09,4.454281882380637e-05
1.850000000000001e-09,4.454281718696436e-05
1.900000000000001e-09,4.454281555012234e-05
1.950000000000001e-09,4.454281391328033e-05
2.000000000000001e-09,4.454281227643831e-05
2.050000000000001e-09,4.447934208019961e-05
2.100000000000001e-09,4.398064647139957e-05
2.150000000000001e-09,4.389553432122472e-05
2.200000000000001e-09,4.388965120689531e-05
2.250000000000001e-09,4.388923745900995e-05
2.300000000000001e-09,4.388920617031036e-05
2.350000000000001e-09,4.388919671361993e-05
2.400000000000001e-09,4.38892037002284e-05
2.450000000000001e-09,4.388920399116434e-05
2.500000000000001e-09,4.388920148169176e-05
2.550000000000001e-09,4.388920184146374e-05
2.600000000000001e-09,4.388920293148801e-05
2.650000000000001e-09,4.388920163766341e-05
2.700000000000001e-09,4.388920273003797e-05
2.750000000000001e-09,4.388920071160317e-05
2.800000000000001e-09,4.388920214245112e-05
2.850000000000002e-09,4.388920298593837e-05
2.900000000000002e-09,4.38892021591565e-05
2.950000000000002e-09,4.388920133237464e-05
3.000000000000002e-09,4.388920050559277e-05
