/SUB_TOP_R (plaintext=146) X,/SUB_TOP_R (plaintext=146) Y
0,4.365875514668621e-05
5e-11,4.395451450892192e-05
9.999999999999999e-11,4.450191255178736e-05
1.5e-10,4.449886535356507e-05
2e-10,4.450011217516655e-05
2.5e-10,4.450018722698073e-05
2.999999999999999e-10,4.450018667965188e-05
3.499999999999999e-10,4.450020411633105e-05
3.999999999999999e-10,4.45001829755148e-05
4.499999999999999e-10,4.450020822489829e-05
4.999999999999999e-10,4.450018048701039e-05
5.5e-10,4.450020299986475e-05
6e-10,4.450017849050322e-05
6.5e-10,4.450019879247215e-05
7.000000000000001e-10,4.450017942189374e-05
7.500000000000001e-10,4.45001953597728e-05
8.000000000000001e-10,4.450018569709451e-05
8.500000000000002e-10,4.450019235841387e-05
9.000000000000002e-10,4.450019105209675e-05
9.500000000000002e-10,4.450018988876273e-05
1e-09,4.450020059007633e-05
1.05e-09,4.450019281747992e-05
1.1e-09,4.450018504488352e-05
1.15e-09,4.450018634557225e-05
1.2e-09,4.450020145871397e-05
1.25e-09,4.450019220944894e-05
1.3e-09,4.450018296018391e-05
1.350000000000001e-09,4.450018269681188e-05
1.400000000000001e-09,4.450018729293794e-05
1.450000000000001e-09,4.4500191889064e-05
1.500000000000001e-09,4.450019648519005e-05
1.550000000000001e-09,4.450020108131611e-05
1.600000000000001e-09,4.45001985715295e-05
1.650000000000001e-09,4.450019325353307e-05
1.700000000000001e-09,4.450018793553664e-05
1.750000000000001e-09,4.450018261754021e-05
1.800000000000001e-09,4.450018115420936e-05
1.850000000000001e-09,4.450018659222092e-05
1.900000000000001e-09,4.450019203023248e-05
1.950000000000001e-09,4.450019746824404e-05
2.000000000000001e-09,4.45002029062556e-05
2.050000000000001e-09,4.444478216609863e-05
2.100000000000001e-09,4.370587731031417e-05
2.150000000000001e-09,4.36614835147559e-05
2.200000000000001e-09,4.36589259374311e-05
2.250000000000001e-09,4.365876477006947e-05
2.300000000000001e-09,4.365875527823712e-05
2.350000000000001e-09,4.365875489176177e-05
2.400000000000001e-09,4.365875501562959e-05
2.450000000000001e-09,4.365875522729888e-05
2.500000000000001e-09,4.365875504830235e-05
2.550000000000001e-09,4.36587547263323e-05
2.600000000000001e-09,4.365875537446269e-05
2.650000000000001e-09,4.365875399729196e-05
2.700000000000001e-09,4.365875575746172e-05
