/SUB_TOP_R (plaintext=41) X,/SUB_TOP_R (plaintext=41) Y
0,4.401990897131404e-05
5e-11,4.438838741809681e-05
9.999999999999999e-11,4.474825123400415e-05
1.5e-10,4.473999405221047e-05
2e-10,4.474109811096733e-05
2.5e-10,4.474116334975626e-05
2.999999999999999e-10,4.47411631593377e-05
3.499999999999999e-10,4.474116636215132e-05
3.999999999999999e-10,4.474116211956016e-05
4.499999999999999e-10,4.474116515705308e-05
4.999999999999999e-10,4.474116246642504e-05
5.5e-10,4.474116401329499e-05
6e-10,4.474116465421043e-05
6.5e-10,4.474116293186948e-05
7.000000000000001e-10,4.474116572592587e-05
7.500000000000001e-10,4.474116189969663e-05
8.000000000000001e-10,4.474116463290377e-05
8.500000000000002e-10,4.474116215579802e-05
9.000000000000002e-10,4.474116406597361e-05
9.500000000000002e-10,4.474116597614919e-05
1e-09,4.474116506192278e-05
1.05e-09,4.47411639685483e-05
1.1e-09,4.474116287517383e-05
1.15e-09,4.474116178179935e-05
1.2e-09,4.474116379494843e-05
1.25e-09,4.474116606827271e-05
1.3e-09,4.474116498038308e-05
1.350000000000001e-09,4.474116384049205e-05
1.400000000000001e-09,4.474116270060102e-05
1.450000000000001e-09,4.474116177159036e-05
1.500000000000001e-09,4.474116256900997e-05
1.550000000000001e-09,4.474116336642958e-05
1.600000000000001e-09,4.47411641638492e-05
1.650000000000001e-09,4.474116496126881e-05
1.700000000000001e-09,4.474116575868842e-05
1.750000000000001e-09,4.474116566766598e-05
1.800000000000001e-09,4.474116486263195e-05
1.850000000000001e-09,4.474116405759791e-05
1.900000000000001e-09,4.474116325256388e-05
1.950000000000001e-09,4.474116244752984e-05
2.000000000000001e-09,4.474116164249581e-05
2.050000000000001e-09,4.468229098447389e-05
2.100000000000001e-09,4.409770571542617e-05
2.150000000000001e-09,4.40250170752776e-05
2.200000000000001e-09,4.402026571917442e-05
2.250000000000001e-09,4.401993194728968e-05
2.300000000000001e-09,4.401991337908559e-05
2.350000000000001e-09,4.401990455256736e-05
2.400000000000001e-09,4.401990989429247e-05
2.450000000000001e-09,4.401991159179847e-05
2.500000000000001e-09,4.401990850469733e-05
2.550000000000001e-09,4.401990817960631e-05
2.600000000000001e-09,4.401991078178396e-05
2.650000000000001e-09,4.401990885774168e-05
2.700000000000001e-09,4.401990902881864e-05
2.750000000000001e-09,4.401990870444585e-05
2.800000000000001e-09,4.401990905188845e-05
2.850000000000002e-09,4.40199092491065e-05
2.900000000000002e-09,4.401990903257581e-05
2.950000000000002e-09,4.401990881604512e-05
3.000000000000002e-09,4.401990859951443e-05
3.050000000000002e-09,4.401990809619701e-05
3.100000000000002e-09,4.401990791675867e-05
3.150000000000002e-09,4.401990865057948e-05
3.200000000000002e-09,4.40199093844003e-05
3.250000000000002e-09,4.401991009182486e-05
3.300000000000002e-09,4.401990974224719e-05
3.350000000000002e-09,4.401990939266953e-05
3.400000000000002e-09,4.401990904309187e-05
3.450000000000002e-09,4.401990869351421e-05
3.500000000000002e-09,4.401990834393654e-05
3.550000000000002e-09,4.401990799435888e-05
3.600000000000002e-09,4.401990796050869e-05
3.650000000000002e-09,4.40199082240149e-05
3.700000000000002e-09,4.401990848752112e-05
3.750000000000002e-09,4.401990875102734e-05
3.800000000000002e-09,4.401990901453355e-05
3.850000000000001e-09,4.401990927803977e-05
3.900000000000001e-09,4.401990954154599e-05
3.950000000000001e-09,4.401990980505221e-05
4e-09,4.401991006855842e-05
4.05e-09,4.438615517361195e-05
4.099999999999999e-09,4.474803892730187e-05
4.149999999999999e-09,4.474000920445948e-05
4.199999999999999e-09,4.474109346375933e-05
4.249999999999998e-09,4.474115841030932e-05
4.299999999999998e-09,4.474116588531688e-05
4.349999999999998e-09,4.474116165672046e-05
4.399999999999997e-09,4.474116591380236e-05
4.449999999999997e-09,4.474116369719101e-05
4.499999999999996e-09,4.474116412253132e-05
4.549999999999996e-09,4.474116383812336e-05
4.599999999999996e-09,4.474116431758323e-05
4.649999999999995e-09,4.474116361464084e-05
4.699999999999995e-09,4.474116373901277e-05
4.749999999999995e-09,4.474116516964703e-05
4.799999999999994e-09,4.474116261944217e-05
4.849999999999994e-09,4.474116349506832e-05
4.899999999999993e-09,4.474116513194205e-05
4.949999999999993e-09,4.474116424156204e-05
4.999999999999993e-09,4.474116202135518e-05
5.049999999999992e-09,4.416035098948744e-05
5.099999999999992e-09,4.416034527318738e-05
5.149999999999992e-09,4.416021614110303e-05
5.199999999999991e-09,4.416036492733557e-05
5.249999999999991e-09,4.416013914650328e-05
5.29999999999999e-09,4.416010508248888e-05
5.34999999999999e-09,4.416022321249966e-05
5.39999999999999e-09,4.416034134251045e-05
5.449999999999989e-09,4.416044593858268e-05
5.499999999999989e-09,4.416037428395256e-05
5.549999999999988e-09,4.416030262932243e-05
5.599999999999988e-09,4.416023097469231e-05
