VT("/TP4_1") X,VT("/TP4_1") Y
0,0.8271201734409164
3.22265625e-14,0.8271201961051644
9.667968750000001e-14,0.8271202110272098
2.255859375e-13,0.8271202456160518
4.697736343465048e-13,0.8271203452410736
9.581490280395143e-13,0.827120608442507
1.934899815425534e-12,0.8271214984129877
3.888401390197572e-12,0.8271235587653033
7.79540453974165e-12,0.8271253317238885
1.56094108388298e-11,0.8270939738791299
2.190993884138348e-11,0.8270101604378517
2.799864857212127e-11,0.8269236096572751
3.3e-11,0.8269751572470839
3.310004203610771e-11,0.826978340317323
3.330012610832311e-11,0.8269849554044839
3.370029425275393e-11,0.8269997369782625
3.450063054161556e-11,0.8270364294422435
3.610130311933881e-11,0.8271449618694772
3.930264827478533e-11,0.8275516259043051
4.43112228246101e-11,0.8289120305089254
4.914191102854245e-11,0.8313256265477127
5.38725489716256e-11,0.8348312575442388
5.820790444178391e-11,0.8387668856956622
6.211178727167435e-11,0.8424592264153613
6.606613617461751e-11,0.8459079524848513
6.943889421301241e-11,0.8483703096072072
7.18159766961728e-11,0.8497328193435868
7.420336341864298e-11,0.850731045571503
7.669519155293763e-11,0.8513806801882822
7.892253106751358e-11,0.8516641353799014
8.131439114226325e-11,0.8517283839654951
8.4038306151446e-11,0.8515914421050508
8.842299123577662e-11,0.8511228434817943
9.332239487306316e-11,0.8504729095838985
9.891152580965752e-11,0.8497821272842956
1.047582104630995e-10,0.8492066590667531
1.117193739827813e-10,0.8487228551795608
1.207289354316398e-10,0.8483443118350493
1.335416618744581e-10,0.8480941331187294
1.48614097194378e-10,0.8480053790602455
1.662954323403744e-10,0.8479924935356072
1.875198566023103e-10,0.8480006678798007
2.153168196453137e-10,0.8480082530963682
2.545052820805225e-10,0.8480107665674971
2.698654876762765e-10,0.8480107969509968
3.005858988677844e-10,0.8480107780071151
3.159461044635383e-10,0.8480107898269184
3.466665156550462e-10,0.8480107791791512
3.620267212508002e-10,0.8480107901509275
3.927471324423081e-10,0.8480107786387719
4.08107338038062e-10,0.8480107900093473
4.3882774922957e-10,0.8480107787189548
4.541879548253239e-10,0.8480107897517375
4.849083660168318e-10,0.8480107740318852
5.002685716125857e-10,0.8480107856519783
5.309889828040935e-10,0.8480107751850743
5.924298051871091e-10,0.8480107850413414
6.898055539507341e-10,0.8480107756874069
7.358115175998375e-10,0.848010785615379
8.278234448980445e-10,0.8480107753320795
1.011847299494458e-09,0.8480107848542011
1.085066745073701e-09,0.8480107757464533
1.231505636232187e-09,0.8480107853518228
1.5e-09,0.8480107762008309
1.500625e-09,0.8480133574360356
1.501604541067633e-09,0.8480186284855171
1.503563623202898e-09,0.8480263906941505
1.505287336762369e-09,0.8479925537169172
1.506537206174868e-09,0.8479065568297229
1.507772103740094e-09,0.8477451399113857
1.508989356404646e-09,0.8475108731245948
1.509494678202323e-09,0.8473946441702876
1.51e-09,0.8472700458132447
1.510212940520318e-09,0.8472145915318584
1.510490075202721e-09,0.84714172843322
1.510750041495748e-09,0.8470721333595657
1.511269974081803e-09,0.8469305340135995
1.512054078485119e-09,0.8467148526686286
1.512852022988493e-09,0.8464986565166113
1.513673177820606e-09,0.8462838164652208
1.514636833296938e-09,0.8460446310156741
1.515690791356915e-09,0.8458001221648589
1.51673934428842e-09,0.8455720565333507
1.518157191541849e-09,0.8452805930180091
1.520039791215862e-09,0.8449048537687749
1.521295686712861e-09,0.8446562307807025
1.522645402407617e-09,0.8443927167989707
1.523784882156158e-09,0.844177203644083
1.524687256523772e-09,0.8440126001582374
1.525766699807794e-09,0.8438204801257611
1.526612849217432e-09,0.8436714700231934
1.527557885888271e-09,0.8435055595275289
1.528385520983055e-09,0.8433625675875813
1.529426089412454e-09,0.843191100468125
1.53033715854233e-09,0.8430509234049032
1.53145819668831e-09,0.8428946334388642
1.532906706758506e-09,0.842718770031878
1.534167939222619e-09,0.8425885214883779
1.53546405038061e-09,0.8424733296499877
1.536864152849206e-09,0.8423665559033532
1.53827332856693e-09,0.8422743413637844
1.539751681844267e-09,0.8421906729884409
1.54177702012954e-09,0.8420931567497311
1.544633302799844e-09,0.8419801386917047
1.548640107280638e-09,0.8418559607259829
1.553292966318671e-09,0.8417471351872516
1.557983541379376e-09,0.8416654965840475
1.562972920016315e-09,0.8416014584778139
1.568814415984108e-09,0.8415484189028072
1.576371054731867e-09,0.8415039681882834
1.585074746313095e-09,0.8414743967131627
1.595434808594523e-09,0.8414562942667067
1.608078107666298e-09,0.841446641246782
1.624684654216907e-09,0.8414425042057244
1.637342327108454e-09,0.8414417230127723
1.65e-09,0.8414415589866562
1.650064453125e-09,0.8414414893027048
1.650193359375e-09,0.8414414346134502
1.650451171875001e-09,0.8414413914705123
1.650966796875002e-09,0.8414412332319602
1.651998046875004e-09,0.8414403727873168
1.654060546875008e-09,0.8414385817196047
1.658185546875016e-09,0.841436555274866
1.666385094150304e-09,0.8414761254415736
1.672508188463307e-09,0.8415776649244439
1.677754094231653e-09,0.8417155528438028
1.683e-09,0.8418532910084506
1.683109777201153e-09,0.8418558137020457
1.68332933160346e-09,0.8418608346567802
1.683768440408073e-09,0.8418705496068256
1.684615270877495e-09,0.8418871472969216
1.686308931816338e-09,0.8419091265249896
1.689696253694025e-09,0.8418821956477368
1.696470897449398e-09,0.8412732894180732
1.701899766809123e-09,0.8399557414685745
1.707282101916914e-09,0.8377751934441224
1.712380054211123e-09,0.8352571128353502
