/SUB_TOP_R (plaintext=149) X,/SUB_TOP_R (plaintext=149) Y
0,4.34968776872993e-05
5e-11,4.379072159422334e-05
9.999999999999999e-11,4.433918480811942e-05
1.5e-10,4.433731753078403e-05
2e-10,4.433852899328313e-05
2.5e-10,4.433861836758899e-05
2.999999999999999e-10,4.433859946197739e-05
3.499999999999999e-10,4.43386151030046e-05
3.999999999999999e-10,4.433861083919152e-05
4.499999999999999e-10,4.433860642052821e-05
4.999999999999999e-10,4.433862014746114e-05
5.5e-10,4.433860015560906e-05
6e-10,4.433861195029153e-05
6.5e-10,4.433861462945352e-05
7.000000000000001e-10,4.433860552581708e-05
7.500000000000001e-10,4.433861627210399e-05
8.000000000000001e-10,4.43386057239561e-05
8.500000000000002e-10,4.433861004849948e-05
9.000000000000002e-10,4.433861702611145e-05
9.500000000000002e-10,4.433860487155978e-05
1e-09,4.433861369384687e-05
1.05e-09,4.433860944854862e-05
1.1e-09,4.433860872328601e-05
1.15e-09,4.433861668621217e-05
1.2e-09,4.433861369530232e-05
1.25e-09,4.433860981017169e-05
1.3e-09,4.433860592504105e-05
1.350000000000001e-09,4.43386077359571e-05
1.400000000000001e-09,4.433861581019732e-05
1.450000000000001e-09,4.433861427561556e-05
1.500000000000001e-09,4.433861014369833e-05
1.550000000000001e-09,4.43386060117811e-05
1.600000000000001e-09,4.433860492431738e-05
1.650000000000001e-09,4.433860823483512e-05
1.700000000000001e-09,4.433861154535286e-05
1.750000000000001e-09,4.433861485587061e-05
1.800000000000001e-09,4.433861681311931e-05
1.850000000000001e-09,4.43386135072662e-05
1.900000000000001e-09,4.433861020141308e-05
1.950000000000001e-09,4.433860689555996e-05
2.000000000000001e-09,4.433860358970684e-05
2.050000000000001e-09,4.429051476630046e-05
2.100000000000001e-09,4.354709869435969e-05
2.150000000000001e-09,4.349980481139893e-05
2.200000000000001e-09,4.34971078539785e-05
2.250000000000001e-09,4.349689268516194e-05
2.300000000000001e-09,4.349687004838346e-05
2.350000000000001e-09,4.349687928545922e-05
2.400000000000001e-09,4.349688382383547e-05
2.450000000000001e-09,4.349687166947066e-05
2.500000000000001e-09,4.349688279626422e-05
2.550000000000001e-09,4.34968734625625e-05
2.600000000000001e-09,4.34968762514436e-05
2.650000000000001e-09,4.34968866811941e-05
2.700000000000001e-09,4.3496869608557e-05
2.750000000000001e-09,4.349688087818409e-05
2.800000000000001e-09,4.349687743643429e-05
2.850000000000002e-09,4.349687420270732e-05
2.900000000000002e-09,4.349688541208936e-05
2.950000000000002e-09,4.349686827607444e-05
3.000000000000002e-09,4.349687879922625e-05
3.050000000000002e-09,4.349688167888271e-05
3.100000000000002e-09,4.349687301383841e-05
3.150000000000002e-09,4.349688258861555e-05
3.200000000000002e-09,4.34968826542175e-05
3.250000000000002e-09,4.34968780372397e-05
3.300000000000002e-09,4.34968734202619e-05
3.350000000000002e-09,4.349687031786263e-05
3.400000000000002e-09,4.349687261759951e-05
3.450000000000002e-09,4.349687491733639e-05
3.500000000000002e-09,4.349687721707327e-05
3.550000000000002e-09,4.349687951681016e-05
3.600000000000002e-09,4.349688181654703e-05
3.650000000000002e-09,4.349688411628392e-05
3.700000000000002e-09,4.349688487907241e-05
3.750000000000002e-09,4.349688232767545e-05
3.800000000000002e-09,4.349687977627849e-05
3.850000000000001e-09,4.349687722488153e-05
3.900000000000001e-09,4.349687467348457e-05
3.950000000000001e-09,4.349687212208761e-05
4e-09,4.349686957069065e-05
4.05e-09,4.37970067962083e-05
4.099999999999999e-09,4.433870143346575e-05
4.149999999999999e-09,4.433738031822632e-05
4.199999999999999e-09,4.43385312715261e-05
4.249999999999998e-09,4.433862188073266e-05
4.299999999999998e-09,4.433860127042011e-05
4.349999999999998e-09,4.433860890681985e-05
4.399999999999997e-09,4.433862089427961e-05
4.449999999999997e-09,4.433860220001213e-05
4.499999999999996e-09,4.433860861032196e-05
4.549999999999996e-09,4.433862023525707e-05
4.599999999999996e-09,4.433860308623531e-05
4.649999999999995e-09,4.433860858524012e-05
4.699999999999995e-09,4.433861945128575e-05
