/SUB_TOP_R (plaintext=95) X,/SUB_TOP_R (plaintext=95) Y
0,4.362666596522676e-05
5e-11,4.399986695177331e-05
9.999999999999999e-11,4.435999285981619e-05
1.5e-10,4.435398548406721e-05
2e-10,4.435503097199047e-05
2.5e-10,4.435509322154244e-05
2.999999999999999e-10,4.435510405329637e-05
3.499999999999999e-10,4.435509887332788e-05
3.999999999999999e-10,4.43551007148188e-05
4.499999999999999e-10,4.435509937059521e-05
4.999999999999999e-10,4.435510061945023e-05
5.5e-10,4.435510087006895e-05
6e-10,4.435509836423323e-05
6.5e-10,4.43551012987566e-05
7.000000000000001e-10,4.435510038908948e-05
7.500000000000001e-10,4.435509780433421e-05
8.000000000000001e-10,4.435509888809558e-05
8.500000000000002e-10,4.435510293047242e-05
9.000000000000002e-10,4.435509715814601e-05
9.500000000000002e-10,4.435509978739454e-05
1e-09,4.435510403046776e-05
1.05e-09,4.435510159499209e-05
1.1e-09,4.435509915951642e-05
1.15e-09,4.435509672404074e-05
1.2e-09,4.435509642109244e-05
1.25e-09,4.435509782497975e-05
1.3e-09,4.435509922886706e-05
1.350000000000001e-09,4.435510063275437e-05
1.400000000000001e-09,4.435510203664169e-05
1.450000000000001e-09,4.435510344052899e-05
1.500000000000001e-09,4.435510279980742e-05
1.550000000000001e-09,4.435509948590474e-05
1.600000000000001e-09,4.435509617200207e-05
1.650000000000001e-09,4.435509742685698e-05
1.700000000000001e-09,4.435509965059341e-05
1.750000000000001e-09,4.435510187432984e-05
1.800000000000001e-09,4.435510409806627e-05
1.850000000000001e-09,4.435510225541103e-05
1.900000000000001e-09,4.435510002291834e-05
1.950000000000001e-09,4.435509779042566e-05
2.000000000000001e-09,4.435509555793297e-05
2.050000000000001e-09,4.429654746630911e-05
2.100000000000001e-09,4.370113407343226e-05
2.150000000000001e-09,4.363139488588951e-05
2.200000000000001e-09,4.362697114777587e-05
2.250000000000001e-09,4.362668580525695e-05
2.300000000000001e-09,4.362666896488606e-05
2.350000000000001e-09,4.362665874859463e-05
2.400000000000001e-09,4.362667161538888e-05
2.450000000000001e-09,4.362666684928162e-05
2.500000000000001e-09,4.362666279468257e-05
2.550000000000001e-09,4.3626669084376e-05
2.600000000000001e-09,4.362666608684359e-05
2.650000000000001e-09,4.362666491282083e-05
2.700000000000001e-09,4.362666683745082e-05
2.750000000000001e-09,4.362666591784532e-05
2.800000000000001e-09,4.362666518716869e-05
2.850000000000002e-09,4.362666648573834e-05
2.900000000000002e-09,4.362666583317029e-05
2.950000000000002e-09,4.362666555909179e-05
3.000000000000002e-09,4.362666585779375e-05
3.050000000000002e-09,4.362666615649571e-05
3.100000000000002e-09,4.362666645519767e-05
3.150000000000002e-09,4.362666600034309e-05
3.200000000000002e-09,4.362666561058085e-05
3.250000000000002e-09,4.362666585754213e-05
3.300000000000002e-09,4.362666610450342e-05
3.350000000000002e-09,4.362666631707971e-05
3.400000000000002e-09,4.36266661954641e-05
3.450000000000002e-09,4.362666607384849e-05
3.500000000000002e-09,4.362666595223289e-05
3.550000000000002e-09,4.362666583061728e-05
3.600000000000002e-09,4.362666570900168e-05
3.650000000000002e-09,4.362666558738607e-05
3.700000000000002e-09,4.362666564932904e-05
3.750000000000002e-09,4.362666576505691e-05
3.800000000000002e-09,4.36266658807848e-05
3.850000000000001e-09,4.362666599651267e-05
3.900000000000001e-09,4.362666611224055e-05
3.950000000000001e-09,4.362666622796843e-05
4e-09,4.362666634369631e-05
4.05e-09,4.40059827302009e-05
4.099999999999999e-09,4.435973873631646e-05
4.149999999999999e-09,4.435397290594362e-05
4.199999999999999e-09,4.435503481392848e-05
4.249999999999998e-09,4.435510085413237e-05
4.299999999999998e-09,4.435509853715097e-05
4.349999999999998e-09,4.435510355858959e-05
4.399999999999997e-09,4.435509714368338e-05
4.449999999999997e-09,4.435510116672919e-05
