VT("/TP4_2") X,VT("/TP4_2") Y
0,0.8098906054806313
4e-11,0.8111416375122594
8e-11,0.8287643945447031
1.2e-10,0.8337403702259234
1.6e-10,0.8353400580713338
2e-10,0.8358582944176192
2.4e-10,0.8360002857357771
2.8e-10,0.83604026540975
3.2e-10,0.8360488304042464
3.6e-10,0.8360512079942386
4.000000000000001e-10,0.8360521570415789
4.400000000000001e-10,0.8360516225618884
4.800000000000001e-10,0.8360515795690152
5.200000000000001e-10,0.8360515365761421
5.6e-10,0.8360515107266984
6e-10,0.8360515192280515
6.4e-10,0.8360515408112931
6.799999999999999e-10,0.8360515420988808
7.199999999999999e-10,0.8360515122716804
7.599999999999999e-10,0.8360515305600189
7.999999999999998e-10,0.8360515488483573
8.399999999999998e-10,0.8360515391255585
8.799999999999998e-10,0.8360515213611044
9.199999999999997e-10,0.8360515176374347
9.599999999999998e-10,0.8360515360164248
9.999999999999999e-10,0.8360515543954149
1.04e-09,0.8357319094444826
1.08e-09,0.8210071152222198
1.12e-09,0.8133598674749003
1.16e-09,0.8108735638093504
1.2e-09,0.8101760245011256
1.24e-09,0.8099702781409269
1.28e-09,0.8099116813118312
1.32e-09,0.8098912089771434
1.36e-09,0.8098909091617694
1.400000000000001e-09,0.8098906093463956
1.440000000000001e-09,0.8098904849539226
1.480000000000001e-09,0.8098906089904671
1.520000000000001e-09,0.8098906020139566
1.560000000000001e-09,0.8098905950374461
1.600000000000001e-09,0.8098905999511619
1.640000000000001e-09,0.8098906232952676
1.680000000000001e-09,0.8098906095424636
1.720000000000001e-09,0.8098905957896596
1.760000000000001e-09,0.8098905908454285
1.800000000000001e-09,0.809890602469851
1.840000000000001e-09,0.8098906140942735
1.880000000000001e-09,0.809890621720517
1.920000000000001e-09,0.8098906103076787
1.960000000000001e-09,0.8098905988948406
2.000000000000001e-09,0.8098905874820024
2.040000000000001e-09,0.811131427168547
2.080000000000001e-09,0.828761068789172
2.120000000000001e-09,0.8337419876203097
2.16e-09,0.8353399947164063
2.2e-09,0.8358591555604022
2.24e-09,0.8360008605705114
2.28e-09,0.8360397946911418
2.32e-09,0.8360489149714594
2.36e-09,0.8360511489638225
2.4e-09,0.8360521807435568
2.439999999999999e-09,0.8360516098897047
2.479999999999999e-09,0.8360515789841018
2.519999999999999e-09,0.8360515480784989
2.559999999999999e-09,0.8360515107594662
2.599999999999999e-09,0.836051512311318
2.639999999999999e-09,0.8360515408421806
2.679999999999999e-09,0.8360515534832392
2.719999999999998e-09,0.8360515008470975
2.759999999999998e-09,0.836051525779727
2.799999999999998e-09,0.8360515512047492
2.839999999999998e-09,0.8360515306446454
2.879999999999998e-09,0.8360515167042998
2.919999999999998e-09,0.8360515515085355
2.959999999999998e-09,0.8360515387427676
2.999999999999997e-09,0.8360515075763862
3.039999999999997e-09,0.8357317019933235
3.079999999999997e-09,0.8210059145049036
3.119999999999997e-09,0.8133594311906115
3.159999999999997e-09,0.8108733158400421
3.199999999999997e-09,0.8101759886747303
3.239999999999997e-09,0.8099702602083658
3.279999999999997e-09,0.8099116895365831
3.319999999999996e-09,0.8098911948916119
3.359999999999996e-09,0.8098909083794625
3.399999999999996e-09,0.8098906218673132
3.439999999999996e-09,0.8098904928998817
3.479999999999996e-09,0.8098905865711522
3.519999999999996e-09,0.8098905970984418
3.559999999999996e-09,0.8098906076257313
3.599999999999995e-09,0.809890610186931
3.639999999999995e-09,0.8098906003139685
3.679999999999995e-09,0.8098906041495798
3.719999999999995e-09,0.8098906079851911
3.759999999999995e-09,0.8098906093015215
3.799999999999995e-09,0.8098906059948984
3.839999999999995e-09,0.8098906026882753
3.879999999999995e-09,0.8098906005940664
3.919999999999995e-09,0.809890604161902
3.959999999999995e-09,0.8098906077297374
3.999999999999994e-09,0.809890611297573
4.039999999999994e-09,0.8028508878567188
4.079999999999994e-09,0.8204265646701127
4.119999999999994e-09,0.8449722929808515
4.159999999999994e-09,0.8536441491665128
4.199999999999994e-09,0.8561716615454013
4.239999999999994e-09,0.856898096669528
4.279999999999993e-09,0.8570496874832533
4.319999999999993e-09,0.8571193252997401
4.359999999999993e-09,0.8571231625157459
4.399999999999993e-09,0.8571269997317519
4.439999999999993e-09,0.8571267063050735
4.479999999999993e-09,0.857126042528925
4.519999999999993e-09,0.8571253787527764
4.559999999999993e-09,0.8571247149766279
4.599999999999992e-09,0.8571240957620672
4.639999999999992e-09,0.8571244767971675
4.679999999999992e-09,0.857124857832268
4.719999999999992e-09,0.8571252388673685
4.759999999999992e-09,0.8571256199024688
4.799999999999992e-09,0.8571259874864225
4.839999999999992e-09,0.857125737758119
4.879999999999991e-09,0.8571254880298154
4.919999999999991e-09,0.8571252383015118
4.959999999999991e-09,0.8571249885732082
4.999999999999991e-09,0.8571247388449046
5.039999999999991e-09,0.8573590970773831
5.079999999999991e-09,0.8437143943386992
5.119999999999991e-09,0.837651114143934
5.15999999999999e-09,0.8358435888223119
5.19999999999999e-09,0.8353669301846326
5.23999999999999e-09,0.8352239996316176
5.27999999999999e-09,0.8351869268176122
5.31999999999999e-09,0.8351723654829369
5.35999999999999e-09,0.8351722475296594
5.39999999999999e-09,0.8351721295763818
5.439999999999989e-09,0.835172083424226
5.479999999999989e-09,0.8351721560420823
5.519999999999989e-09,0.8351721429099801
5.559999999999989e-09,0.835172126753368
5.599999999999989e-09,0.835172119854645
5.639999999999989e-09,0.8351721678752611
5.679999999999989e-09,0.8351721596276926
5.719999999999989e-09,0.8351721309277579
5.759999999999988e-09,0.8351721022278231
5.799999999999988e-09,0.8351721278359941
5.839999999999988e-09,0.8351721587012713
5.879999999999988e-09,0.8351721895665483
5.919999999999988e-09,0.8351721549962144
5.959999999999988e-09,0.8351721174049627
5.999999999999988e-09,0.835172079813711
6.039999999999987e-09,0.8359430232004743
6.079999999999987e-09,0.8500396414740412
6.119999999999987e-09,0.8549441725745928
6.159999999999987e-09,0.8564676516028092
6.199999999999987e-09,0.8569569730625742
6.239999999999987e-09,0.8570855812158986
