/SUB_TOP_R (plaintext=178) X,/SUB_TOP_R (plaintext=178) Y
0,4.358382079212092e-05
5e-11,4.389240363581881e-05
9.999999999999999e-11,4.439200031607365e-05
1.5e-10,4.438612725871665e-05
2e-10,4.438736488301423e-05
2.5e-10,4.438743509123413e-05
2.999999999999999e-10,4.438743358389783e-05
3.499999999999999e-10,4.438744825069313e-05
3.999999999999999e-10,4.438742996578987e-05
4.499999999999999e-10,4.438744785693052e-05
4.999999999999999e-10,4.438742762721506e-05
5.5e-10,4.438744389832473e-05
6e-10,4.438742706901955e-05
6.5e-10,4.438744060016324e-05
7.000000000000001e-10,4.438743307922199e-05
7.500000000000001e-10,4.438743785462344e-05
8.000000000000001e-10,4.438743813676916e-05
8.500000000000002e-10,4.438743548949598e-05
9.000000000000002e-10,4.43874424939785e-05
9.500000000000002e-10,4.438743347299569e-05
1e-09,4.438744520862786e-05
1.05e-09,4.438743997421039e-05
1.1e-09,4.438743420361994e-05
1.15e-09,4.438742898102589e-05
1.2e-09,4.438743245712199e-05
1.25e-09,4.43874359332181e-05
1.3e-09,4.43874394093142e-05
1.350000000000001e-09,4.438744288541031e-05
1.400000000000001e-09,4.438744508803618e-05
1.450000000000001e-09,4.438744228094806e-05
1.500000000000001e-09,4.438743947385995e-05
1.550000000000001e-09,4.438743666677183e-05
1.600000000000001e-09,4.438743385968371e-05
1.650000000000001e-09,4.43874310525956e-05
1.700000000000001e-09,4.438742881505685e-05
1.750000000000001e-09,4.43874316281765e-05
1.800000000000001e-09,4.438743444129616e-05
1.850000000000001e-09,4.438743725441581e-05
1.900000000000001e-09,4.438744006753547e-05
1.950000000000001e-09,4.438744288065512e-05
2.000000000000001e-09,4.438744569377477e-05
2.050000000000001e-09,4.432974810650945e-05
2.100000000000001e-09,4.363808509396328e-05
2.150000000000001e-09,4.358717764084243e-05
2.200000000000001e-09,4.358402417290242e-05
2.250000000000001e-09,4.358383637052718e-05
2.300000000000001e-09,4.358382102646074e-05
2.350000000000001e-09,4.358382037695051e-05
2.400000000000001e-09,4.358382102606059e-05
2.450000000000001e-09,4.358382005834055e-05
2.500000000000001e-09,4.358382155580213e-05
2.550000000000001e-09,4.358382048085237e-05
2.600000000000001e-09,4.358382065793872e-05
2.650000000000001e-09,4.358382102382778e-05
2.700000000000001e-09,4.358381992805385e-05
2.750000000000001e-09,4.358382166100296e-05
2.800000000000001e-09,4.358382050142646e-05
2.850000000000002e-09,4.358382145837408e-05
2.900000000000002e-09,4.358382069811052e-05
2.950000000000002e-09,4.358381996855477e-05
3.000000000000002e-09,4.35838201622801e-05
3.050000000000002e-09,4.358382035600544e-05
3.100000000000002e-09,4.358382054973078e-05
3.150000000000002e-09,4.35838207896346e-05
3.200000000000002e-09,4.358382108655768e-05
3.250000000000002e-09,4.358382100289202e-05
3.300000000000002e-09,4.35838207941535e-05
3.350000000000002e-09,4.358382058541498e-05
3.400000000000002e-09,4.358382048906809e-05
3.450000000000002e-09,4.358382058993674e-05
3.500000000000002e-09,4.358382069080538e-05
3.550000000000002e-09,4.358382079167403e-05
3.600000000000002e-09,4.358382089254267e-05
3.650000000000002e-09,4.358382099341132e-05
3.700000000000002e-09,4.358382109427996e-05
3.750000000000002e-09,4.358382106638457e-05
3.800000000000002e-09,4.358382094666524e-05
3.850000000000001e-09,4.358382082694592e-05
3.900000000000001e-09,4.35838207072266e-05
3.950000000000001e-09,4.358382058750727e-05
4e-09,4.358382046778795e-05
4.05e-09,4.389019148942595e-05
4.099999999999999e-09,4.439221098355307e-05
4.149999999999999e-09,4.438612632367273e-05
4.199999999999999e-09,4.438736069667281e-05
4.249999999999998e-09,4.438743295264937e-05
4.299999999999998e-09,4.43874346359856e-05
4.349999999999998e-09,4.438744528489421e-05
4.399999999999997e-09,4.438743196021209e-05
4.449999999999997e-09,4.438744920144165e-05
4.499999999999996e-09,4.438743039573287e-05
4.549999999999996e-09,4.438745030042917e-05
4.599999999999996e-09,4.438742914553136e-05
4.649999999999995e-09,4.438744728909842e-05
4.699999999999995e-09,4.43874280656284e-05
4.749999999999995e-09,4.438744480378889e-05
4.799999999999994e-09,4.438742706866109e-05
4.849999999999994e-09,4.438744264374554e-05
4.899999999999993e-09,4.438742696298545e-05
4.949999999999993e-09,4.438744707243871e-05
4.999999999999993e-09,4.43874274161955e-05
5.049999999999992e-09,4.380768970917087e-05
5.099999999999992e-09,4.380773955308157e-05
5.149999999999992e-09,4.380774619474168e-05
5.199999999999991e-09,4.380773023492194e-05
5.249999999999991e-09,4.380773774048559e-05
5.29999999999999e-09,4.380774662881075e-05
5.34999999999999e-09,4.380774499941139e-05
5.39999999999999e-09,4.380773962813732e-05
5.449999999999989e-09,4.380773425686325e-05
5.499999999999989e-09,4.380773013754004e-05
5.549999999999988e-09,4.3807733370589e-05
5.599999999999988e-09,4.380773660363796e-05
5.649999999999988e-09,4.380773983668692e-05
5.699999999999987e-09,4.380774306973588e-05
5.749999999999987e-09,4.380774630278483e-05
5.799999999999987e-09,4.380774767327505e-05
5.849999999999986e-09,4.380774321901382e-05
5.899999999999986e-09,4.380773876475258e-05
5.949999999999985e-09,4.380773431049135e-05
5.999999999999985e-09,4.380772985623012e-05
6.049999999999985e-09,4.378402629106681e-05
6.099999999999984e-09,4.299723851653783e-05
6.149999999999984e-09,4.295035714527288e-05
6.199999999999984e-09,4.294749703040659e-05
6.249999999999983e-09,4.294735487873804e-05
6.299999999999983e-09,4.294727172080018e-05
6.349999999999982e-09,4.294737876908948e-05
6.399999999999982e-09,4.294733530341059e-05
6.449999999999982e-09,4.294727710906365e-05
6.499999999999981e-09,4.294726680696708e-05
6.549999999999981e-09,4.294738125067947e-05
6.599999999999981e-09,4.294731525236712e-05
6.64999999999998e-09,4.294724925405477e-05
6.69999999999998e-09,4.294733665376246e-05
6.749999999999979e-09,4.294734716082006e-05
6.799999999999979e-09,4.294728055627408e-05
6.849999999999979e-09,4.294727288415797e-05
6.899999999999978e-09,4.294737980339179e-05
6.949999999999978e-09,4.294731247362061e-05
6.999999999999977e-09,4.294724514384943e-05
7.049999999999977e-09,4.294734299973191e-05
7.099999999999977e-09,4.294734502320592e-05
7.149999999999976e-09,4.294727708221736e-05
7.199999999999976e-09,4.294727794304035e-05
7.249999999999976e-09,4.294737807004423e-05
7.299999999999975e-09,4.294730966086842e-05
7.349999999999975e-09,4.294724125169261e-05
7.399999999999974e-09,4.294734926068573e-05
7.449999999999974e-09,4.294734257404415e-05
7.499999999999975e-09,4.294727381007034e-05
7.549999999999975e-09,4.294724415925286e-05
7.599999999999975e-09,4.29472784543697e-05
7.649999999999976e-09,4.294731274948653e-05
7.699999999999976e-09,4.294734704460336e-05
7.749999999999977e-09,4.29473813397202e-05
7.799999999999977e-09,4.294736533277467e-05
7.849999999999978e-09,4.294733178189166e-05
7.899999999999978e-09,4.294729823100866e-05
7.949999999999979e-09,4.294726468012564e-05
7.999999999999979e-09,4.294723112924263e-05
8.049999999999979e-09,4.322106379772286e-05
8.09999999999998e-09,4.505043893323818e-05
8.14999999999998e-09,4.562965705588516e-05
8.199999999999981e-09,4.563122837190282e-05
8.249999999999981e-09,4.563129325559955e-05
8.299999999999982e-09,4.563123853835855e-05
8.349999999999982e-09,4.563124977051491e-05
8.399999999999983e-09,4.563129022096417e-05
8.449999999999983e-09,4.563124693818852e-05
8.499999999999983e-09,4.563124664776435e-05
8.549999999999984e-09,4.563128769273805e-05
8.599999999999984e-09,4.563125313422525e-05
