V_120("/TP4_2") X,V_120("/TP4_2") Y
0,0.8133457497528188
4e-11,0.8144042496237083
8e-11,0.8318605799079365
1.2e-10,0.8367504672658903
1.6e-10,0.8383256132673537
2e-10,0.8388385746363612
2.4e-10,0.8389805330072522
2.8e-10,0.8390262153665138
3.2e-10,0.8390319978687906
3.6e-10,0.8390339399634433
4.000000000000001e-10,0.8390342716220358
4.400000000000001e-10,0.8390343603584185
4.800000000000001e-10,0.8390343982111932
5.200000000000001e-10,0.8390343943102145
5.6e-10,0.8390343864820355
6e-10,0.8390344032184899
6.4e-10,0.8390343905358918
6.799999999999999e-10,0.8390344033430902
7.199999999999999e-10,0.8390343937489532
7.599999999999999e-10,0.8390343864587776
7.999999999999998e-10,0.8390344011162245
8.399999999999998e-10,0.8390343879677808
8.799999999999998e-10,0.8390343933916273
9.199999999999997e-10,0.8390344037677858
9.599999999999998e-10,0.8390343957215356
9.999999999999999e-10,0.8390343855080584
1.04e-09,0.8386867724318542
1.08e-09,0.8241675145460483
1.12e-09,0.8167235990188578
1.16e-09,0.8142942959056877
1.2e-09,0.8136210290841619
1.24e-09,0.813414238975625
1.28e-09,0.8133662656867965
1.32e-09,0.8133480701208801
1.36e-09,0.8133462830812623
1.400000000000001e-09,0.8133459054227152
1.440000000000001e-09,0.8133457775366449
1.480000000000001e-09,0.8133457512204634
1.520000000000001e-09,0.8133457675291682
1.560000000000001e-09,0.8133457307409807
1.600000000000001e-09,0.8133457537037611
1.640000000000001e-09,0.8133457533696195
1.680000000000001e-09,0.8133457419945912
1.720000000000001e-09,0.8133457426234482
1.760000000000001e-09,0.8133457597176685
1.800000000000001e-09,0.8133457620559065
1.840000000000001e-09,0.8133457483620168
1.880000000000001e-09,0.813345734668127
1.920000000000001e-09,0.8133457413206759
1.960000000000001e-09,0.8133457551354425
2.000000000000001e-09,0.813345768950209
2.040000000000001e-09,0.8144041626751718
2.080000000000001e-09,0.8318583637945552
2.120000000000001e-09,0.8367468528641955
2.16e-09,0.8383255674236636
2.2e-09,0.8388395904712938
2.24e-09,0.8389810722305439
2.28e-09,0.8390254073231341
2.32e-09,0.8390320769408849
2.36e-09,0.8390339582632849
2.4e-09,0.8390342715385438
2.439999999999999e-09,0.8390343597889206
2.479999999999999e-09,0.8390344032277453
2.519999999999999e-09,0.8390343920963439
2.559999999999999e-09,0.8390343897365867
2.599999999999999e-09,0.8390344020772901
2.639999999999999e-09,0.8390343867545619
2.679999999999999e-09,0.8390344068092811
2.719999999999998e-09,0.8390343950492336
2.759999999999998e-09,0.839034383289186
2.799999999999998e-09,0.8390343901966032
2.839999999999998e-09,0.8390343988653688
2.879999999999998e-09,0.8390344075341343
2.919999999999998e-09,0.8390343997205664
2.959999999999998e-09,0.8390343911644436
2.999999999999997e-09,0.8390343826083208
3.039999999999997e-09,0.8386868198065459
3.079999999999997e-09,0.8241674112627141
3.119999999999997e-09,0.8167234331399996
3.159999999999997e-09,0.814294520797239
3.199999999999997e-09,0.8136209414372955
3.239999999999997e-09,0.8134141312512726
3.279999999999997e-09,0.8133662462064081
3.319999999999996e-09,0.8133480758265971
3.359999999999996e-09,0.8133462852666705
3.399999999999996e-09,0.8133459044907349
3.439999999999996e-09,0.8133457779267689
3.479999999999996e-09,0.8133457528191135
3.519999999999996e-09,0.8133457628745746
3.559999999999996e-09,0.813345735643481
3.599999999999995e-09,0.8133457523330473
3.639999999999995e-09,0.8133457528187221
3.679999999999995e-09,0.8133457439565442
3.719999999999995e-09,0.8133457448140524
3.759999999999995e-09,0.8133457570513342
3.799999999999995e-09,0.8133457584530092
3.839999999999995e-09,0.8133457486951716
3.879999999999995e-09,0.8133457389373341
3.919999999999995e-09,0.8133457438336502
3.959999999999995e-09,0.8133457537110689
3.999999999999994e-09,0.8133457635884874
4.039999999999994e-09,0.8059121079801009
4.079999999999994e-09,0.8235122152898784
4.119999999999994e-09,0.851267558763691
4.159999999999994e-09,0.8612882448612247
4.199999999999994e-09,0.864207296698806
4.239999999999994e-09,0.8650683386662796
4.279999999999993e-09,0.8653324091059748
4.319999999999993e-09,0.8654095494874205
4.359999999999993e-09,0.8654170550997821
4.399999999999993e-09,0.8654166199622038
4.439999999999993e-09,0.8654162077542956
4.479999999999993e-09,0.8654158879366741
4.519999999999993e-09,0.8654155681190526
4.559999999999993e-09,0.8654152483014311
4.599999999999992e-09,0.8654149284838096
4.639999999999992e-09,0.8654153041876423
4.679999999999992e-09,0.8654156859189507
4.719999999999992e-09,0.865416067650259
4.759999999999992e-09,0.8654164493815674
4.799999999999992e-09,0.8654168311128758
4.839999999999992e-09,0.8654164017387836
4.879999999999991e-09,0.8654159688652844
4.919999999999991e-09,0.8654155359917851
4.959999999999991e-09,0.8654151031182858
4.999999999999991e-09,0.8654146702447866
5.039999999999991e-09,0.8656613688339752
5.079999999999991e-09,0.8520779805260702
5.119999999999991e-09,0.8462865884782431
5.15999999999999e-09,0.8445813689173619
5.19999999999999e-09,0.8441147633908825
5.23999999999999e-09,0.8439809846192424
5.27999999999999e-09,0.8439387013047319
5.31999999999999e-09,0.8439317732953522
5.35999999999999e-09,0.8439281532171367
5.39999999999999e-09,0.8439282383671489
5.439999999999989e-09,0.8439283235171612
5.479999999999989e-09,0.8439284086671733
5.519999999999989e-09,0.8439285046039896
5.559999999999989e-09,0.8439286009695195
5.599999999999989e-09,0.8439286973350495
5.639999999999989e-09,0.8439287937005794
5.679999999999989e-09,0.8439288900661093
5.719999999999989e-09,0.8439289338939001
5.759999999999988e-09,0.8439288223795834
5.799999999999988e-09,0.8439287108652668
5.839999999999988e-09,0.8439285993509502
5.879999999999988e-09,0.8439284878366335
5.919999999999988e-09,0.8439283763223169
5.959999999999988e-09,0.8439282648080002
5.999999999999988e-09,0.8439281532936835
6.039999999999987e-09,0.8445826336883341
6.079999999999987e-09,0.8583896216933604
6.119999999999987e-09,0.8632202833413418
6.159999999999987e-09,0.8647830685506253
6.199999999999987e-09,0.8652278139529762
6.239999999999987e-09,0.8653625012218821
6.279999999999987e-09,0.8654060203144698
6.319999999999986e-09,0.8654127634339186
6.359999999999986e-09,0.8654169451787164
6.399999999999986e-09,0.865415839152973
6.439999999999986e-09,0.8654159720336783
6.479999999999986e-09,0.8654158975276472
6.519999999999986e-09,0.8654155822734237
6.559999999999986e-09,0.8654158813543336
6.599999999999985e-09,0.8654159283020399
6.639999999999985e-09,0.8654155906945307
6.679999999999985e-09,0.8654158789500851
6.719999999999985e-09,0.8654159305233808
6.759999999999985e-09,0.8654155923134845
6.799999999999985e-09,0.8654158742855746
6.839999999999985e-09,0.8654160113290695
6.879999999999985e-09,0.8654157479088551
6.919999999999984e-09,0.865415554279926
6.959999999999984e-09,0.8654158161339676
6.999999999999984e-09,0.8654160779880091
7.039999999999984e-09,0.8656347639580032
7.079999999999984e-09,0.8520609465495509
7.119999999999984e-09,0.8462802069155733
7.159999999999984e-09,0.8445813496126335
7.199999999999983e-09,0.8441139538000276
7.239999999999983e-09,0.8439804902615865
7.279999999999983e-09,0.8439387480376946
7.319999999999983e-09,0.8439315705594496
7.359999999999983e-09,0.8439278355269474
7.399999999999983e-09,0.8439284839725292
7.439999999999983e-09,0.8439284439753068
7.479999999999983e-09,0.8439286771460895
7.519999999999984e-09,0.8439286492911772
7.559999999999985e-09,0.8439284426920923
7.599999999999985e-09,0.8439287530048732
7.639999999999986e-09,0.8439286007271712
7.679999999999987e-09,0.8439284458372265
7.719999999999987e-09,0.8439287499119035
7.759999999999988e-09,0.8439285582444694
7.799999999999989e-09,0.8439284623851411
7.839999999999989e-09,0.8439285961125006
7.87999999999999e-09,0.8439287298398601
7.919999999999991e-09,0.843928691003445
7.959999999999992e-09,0.8439285581070284
7.999999999999992e-09,0.8439284252106116
8.039999999999993e-09,0.8445829911684911
8.079999999999994e-09,0.8583900928245675
8.119999999999994e-09,0.8632204714762538
8.159999999999995e-09,0.8647827658807915
8.199999999999996e-09,0.8652278956490395
8.239999999999996e-09,0.8653624860914485
8.279999999999997e-09,0.8654062390592241
8.319999999999998e-09,0.8654126721554113
8.359999999999998e-09,0.8654168433117496
8.399999999999999e-09,0.8654160310271026
8.44e-09,0.8654158917744224
8.48e-09,0.8654157850031481
8.520000000000001e-09,0.8654157745218046
8.560000000000002e-09,0.8654158033727154
8.600000000000003e-09,0.8654158118588888
8.640000000000003e-09,0.8654157838487635
8.680000000000004e-09,0.8654158043866798
8.720000000000005e-09,0.8654158098915919
8.760000000000005e-09,0.8654157862140264
8.800000000000006e-09,0.865415803097398
8.840000000000007e-09,0.865415812185235
