/SUB_TOP_R (plaintext=108) X,/SUB_TOP_R (plaintext=108) Y
0,4.410328050177034e-05
5e-11,4.448864888120234e-05
9.999999999999999e-11,4.469066570281241e-05
1.5e-10,4.466366888319533e-05
2e-10,4.466476455879786e-05
2.5e-10,4.466480277488808e-05
2.999999999999999e-10,4.466480325916173e-05
3.499999999999999e-10,4.466480981197855e-05
3.999999999999999e-10,4.46648110339782e-05
4.499999999999999e-10,4.466481022740777e-05
4.999999999999999e-10,4.466480968034693e-05
5.5e-10,4.466480941079797e-05
6e-10,4.466481010489729e-05
6.5e-10,4.466480914717464e-05
7.000000000000001e-10,4.466481148395958e-05
7.500000000000001e-10,4.466481016764935e-05
8.000000000000001e-10,4.466480880541512e-05
8.500000000000002e-10,4.466480852591999e-05
9.000000000000002e-10,4.466481008858095e-05
9.500000000000002e-10,4.466480987079742e-05
1e-09,4.46648096530139e-05
1.05e-09,4.46648095774388e-05
1.1e-09,4.466480962061983e-05
1.15e-09,4.466480966380086e-05
1.2e-09,4.466480970698189e-05
1.25e-09,4.466480975016292e-05
1.3e-09,4.466480978554246e-05
1.350000000000001e-09,4.466480981213026e-05
1.400000000000001e-09,4.466480978354726e-05
1.450000000000001e-09,4.466480972671875e-05
1.500000000000001e-09,4.466480966989025e-05
1.550000000000001e-09,4.466480961822719e-05
1.600000000000001e-09,4.466480967919465e-05
1.650000000000001e-09,4.46648097401621e-05
1.700000000000001e-09,4.466480980112956e-05
1.750000000000001e-09,4.466480986209702e-05
1.800000000000001e-09,4.466480982848557e-05
1.850000000000001e-09,4.46648097082415e-05
1.900000000000001e-09,4.466480958799743e-05
1.950000000000001e-09,4.466480946775335e-05
2.000000000000001e-09,4.466480934750928e-05
2.050000000000001e-09,4.458877950757996e-05
2.100000000000001e-09,4.421096110804046e-05
2.150000000000001e-09,4.411085368375294e-05
2.200000000000001e-09,4.410401234274908e-05
2.250000000000001e-09,4.410331315348627e-05
2.300000000000001e-09,4.410328433989686e-05
2.350000000000001e-09,4.410327777542568e-05
2.400000000000001e-09,4.410328284111997e-05
2.450000000000001e-09,4.410327897810845e-05
2.500000000000001e-09,4.410328151983608e-05
2.550000000000001e-09,4.410327923869554e-05
2.600000000000001e-09,4.410328090534515e-05
2.650000000000001e-09,4.410327960017225e-05
2.700000000000001e-09,4.410328047874728e-05
2.750000000000001e-09,4.410327991226707e-05
2.800000000000001e-09,4.410328034367045e-05
2.850000000000002e-09,4.410328100626651e-05
2.900000000000002e-09,4.4103279930422e-05
2.950000000000002e-09,4.410328157155555e-05
3.000000000000002e-09,4.410328083326695e-05
3.050000000000002e-09,4.410327992964035e-05
3.100000000000002e-09,4.410327948693759e-05
3.150000000000002e-09,4.410328004014227e-05
3.200000000000002e-09,4.410328059334695e-05
3.250000000000002e-09,4.410328114655163e-05
3.300000000000002e-09,4.410328169975631e-05
3.350000000000002e-09,4.410328101593061e-05
3.400000000000002e-09,4.410328037049016e-05
3.450000000000002e-09,4.410328049298366e-05
3.500000000000002e-09,4.410328061547715e-05
3.550000000000002e-09,4.410328073797065e-05
3.600000000000002e-09,4.410328068162436e-05
3.650000000000002e-09,4.410328054652285e-05
3.700000000000002e-09,4.410328041142134e-05
3.750000000000002e-09,4.410328027631983e-05
3.800000000000002e-09,4.410328022535339e-05
3.850000000000001e-09,4.41032803326227e-05
3.900000000000001e-09,4.410328043989203e-05
3.950000000000001e-09,4.410328054716134e-05
4e-09,4.410328065443066e-05
4.05e-09,4.448699317794988e-05
4.099999999999999e-09,4.46902138136911e-05
4.149999999999999e-09,4.466366233294878e-05
4.199999999999999e-09,4.466477725335654e-05
4.249999999999998e-09,4.466480312973217e-05
4.299999999999998e-09,4.466480306712338e-05
4.349999999999998e-09,4.466480629366825e-05
4.399999999999997e-09,4.466480984724483e-05
4.449999999999997e-09,4.466481052598807e-05
4.499999999999996e-09,4.466481020924661e-05
4.549999999999996e-09,4.466480899114942e-05
4.599999999999996e-09,4.466480896996397e-05
4.649999999999995e-09,4.466480984200205e-05
4.699999999999995e-09,4.466481083349043e-05
4.749999999999995e-09,4.466480964234965e-05
4.799999999999994e-09,4.466480845120886e-05
4.849999999999994e-09,4.466480918642689e-05
4.899999999999993e-09,4.466480999549703e-05
4.949999999999993e-09,4.466480997724615e-05
4.999999999999993e-09,4.466480893742795e-05
5.049999999999992e-09,4.408266451759272e-05
5.099999999999992e-09,4.40827784813112e-05
5.149999999999992e-09,4.40827940984945e-05
5.199999999999991e-09,4.408277217020466e-05
5.249999999999991e-09,4.408278304929857e-05
5.29999999999999e-09,4.408279523082823e-05
5.34999999999999e-09,4.40827923640491e-05
5.39999999999999e-09,4.408278495513346e-05
5.449999999999989e-09,4.408277754621782e-05
5.499999999999989e-09,4.40827725954839e-05
5.549999999999988e-09,4.408277707487815e-05
5.599999999999988e-09,4.408278155427241e-05
5.649999999999988e-09,4.408278603366667e-05
5.699999999999987e-09,4.408279051306093e-05
5.749999999999987e-09,4.408279499245519e-05
5.799999999999987e-09,4.40827956880162e-05
5.849999999999986e-09,4.40827897279265e-05
5.899999999999986e-09,4.408278376783679e-05
5.949999999999985e-09,4.408277780774709e-05
5.999999999999985e-09,4.408277184765738e-05
6.049999999999985e-09,4.404217594900942e-05
6.099999999999984e-09,4.320757131519452e-05
6.149999999999984e-09,4.310287647252578e-05
6.199999999999984e-09,4.309562997003992e-05
6.249999999999983e-09,4.30949583628677e-05
6.299999999999983e-09,4.309482354068713e-05
6.349999999999982e-09,4.309489434424283e-05
6.399999999999982e-09,4.309490969381488e-05
6.449999999999982e-09,4.309487090791044e-05
6.499999999999981e-09,4.3094832122006e-05
6.549999999999981e-09,4.30948792806698e-05
