/SUB_TOP_R (plaintext=164) X,/SUB_TOP_R (plaintext=164) Y
0,4.380798040651699e-05
5e-11,4.411934528474198e-05
9.999999999999999e-11,4.4535588418076e-05
1.5e-10,4.452002942211635e-05
2e-10,4.452125700076687e-05
2.5e-10,4.45213240808927e-05
2.999999999999999e-10,4.452132942159591e-05
3.499999999999999e-10,4.452132903836249e-05
3.999999999999999e-10,4.452132957113041e-05
4.499999999999999e-10,4.452132694953054e-05
4.999999999999999e-10,4.452133073418676e-05
5.5e-10,4.452132470187586e-05
6e-10,4.452133188275892e-05
6.5e-10,4.452132232326014e-05
7.000000000000001e-10,4.452133311449325e-05
7.500000000000001e-10,4.452132068308695e-05
8.000000000000001e-10,4.452133431814516e-05
8.500000000000002e-10,4.452132259376554e-05
9.000000000000002e-10,4.452133424241042e-05
9.500000000000002e-10,4.452133181040354e-05
1e-09,4.452132635452288e-05
1.05e-09,4.452132311434881e-05
1.1e-09,4.452132603347077e-05
1.15e-09,4.452132895259273e-05
1.2e-09,4.452133187171468e-05
1.25e-09,4.452133479083664e-05
1.3e-09,4.452133205212319e-05
1.350000000000001e-09,4.452132441978329e-05
1.400000000000001e-09,4.452132497555097e-05
1.450000000000001e-09,4.452132872844263e-05
1.500000000000001e-09,4.452133248133429e-05
1.550000000000001e-09,4.452133566393167e-05
1.600000000000001e-09,4.452133271799093e-05
1.650000000000001e-09,4.452132977205019e-05
1.700000000000001e-09,4.452132682610945e-05
1.750000000000001e-09,4.452132388016871e-05
1.800000000000001e-09,4.452132410441679e-05
1.850000000000001e-09,4.452132700142378e-05
1.900000000000001e-09,4.452132989843076e-05
1.950000000000001e-09,4.452133279543775e-05
2.000000000000001e-09,4.452133569244473e-05
2.050000000000001e-09,4.445887714150511e-05
2.100000000000001e-09,4.388276456159598e-05
2.150000000000001e-09,4.381325623075677e-05
2.200000000000001e-09,4.380838040998923e-05
2.250000000000001e-09,4.380801499447197e-05
2.300000000000001e-09,4.380798135069488e-05
2.350000000000001e-09,4.380798013582037e-05
2.400000000000001e-09,4.380798048157752e-05
2.450000000000001e-09,4.380798033159634e-05
2.500000000000001e-09,4.380798044016319e-05
2.550000000000001e-09,4.380798040535972e-05
2.600000000000001e-09,4.380798042756641e-05
2.650000000000001e-09,4.380798037208546e-05
2.700000000000001e-09,4.380798035100565e-05
2.750000000000001e-09,4.380798073666722e-05
2.800000000000001e-09,4.380798000381364e-05
2.850000000000002e-09,4.380798040525435e-05
2.900000000000002e-09,4.380798081520129e-05
2.950000000000002e-09,4.380798050208463e-05
3.000000000000002e-09,4.380798012015453e-05
3.050000000000002e-09,4.380797973822444e-05
3.100000000000002e-09,4.380798009584659e-05
3.150000000000002e-09,4.380798124964654e-05
3.200000000000002e-09,4.380798089675219e-05
3.250000000000002e-09,4.380798027245005e-05
3.300000000000002e-09,4.380797964814793e-05
3.350000000000002e-09,4.380797956687967e-05
3.400000000000002e-09,4.380797988053281e-05
3.450000000000002e-09,4.380798019418595e-05
3.500000000000002e-09,4.380798050783909e-05
3.550000000000002e-09,4.380798082149222e-05
3.600000000000002e-09,4.380798113514536e-05
3.650000000000002e-09,4.380798142327073e-05
3.700000000000002e-09,4.3807981131182e-05
3.750000000000002e-09,4.380798083909326e-05
3.800000000000002e-09,4.380798054700452e-05
3.850000000000001e-09,4.380798025491579e-05
3.900000000000001e-09,4.380797996282705e-05
3.950000000000001e-09,4.380797967073832e-05
4e-09,4.380797937864959e-05
4.05e-09,4.411726261381319e-05
4.099999999999999e-09,4.453645145262009e-05
4.149999999999999e-09,4.452006310770373e-05
4.199999999999999e-09,4.452124956563275e-05
4.249999999999998e-09,4.452131629087813e-05
4.299999999999998e-09,4.452133603847789e-05
4.349999999999998e-09,4.452132124830094e-05
4.399999999999997e-09,4.452133678233638e-05
4.449999999999997e-09,4.452132867573491e-05
4.499999999999996e-09,4.452132621289994e-05
4.549999999999996e-09,4.452133252523163e-05
4.599999999999996e-09,4.452132687226362e-05
4.649999999999995e-09,4.452133117520673e-05
4.699999999999995e-09,4.452132938236491e-05
4.749999999999995e-09,4.452132694979675e-05
4.799999999999994e-09,4.452133085661914e-05
4.849999999999994e-09,4.452132959604184e-05
4.899999999999993e-09,4.452132764375236e-05
4.949999999999993e-09,4.452132874552225e-05
4.999999999999993e-09,4.45213311204812e-05
