/SUB_TOP_R (plaintext=212) X,/SUB_TOP_R (plaintext=212) Y
0,4.363696204028489e-05
5e-11,4.396203340909084e-05
9.999999999999999e-11,4.435864214222942e-05
1.5e-10,4.434440232433873e-05
2e-10,4.434560112614814e-05
2.5e-10,4.434566539405832e-05
2.999999999999999e-10,4.434566883250941e-05
3.499999999999999e-10,4.434567121440583e-05
3.999999999999999e-10,4.434566798207149e-05
4.499999999999999e-10,4.434567151779853e-05
4.999999999999999e-10,4.434566806365013e-05
5.5e-10,4.434567126259633e-05
6e-10,4.43456682048063e-05
6.5e-10,4.434567098672619e-05
7.000000000000001e-10,4.43456683352609e-05
7.500000000000001e-10,4.434567074861004e-05
8.000000000000001e-10,4.434566843449641e-05
8.500000000000002e-10,4.434567057176855e-05
9.000000000000002e-10,4.43456685364388e-05
9.500000000000002e-10,4.434567132646859e-05
1e-09,4.434566950311307e-05
1.05e-09,4.434566767975756e-05
1.1e-09,4.434566730061716e-05
1.15e-09,4.434566833512378e-05
1.2e-09,4.434566936963039e-05
1.25e-09,4.434567040413701e-05
1.3e-09,4.434567143864362e-05
1.350000000000001e-09,4.434567115167562e-05
1.400000000000001e-09,4.434567040436362e-05
1.450000000000001e-09,4.434566965705163e-05
1.500000000000001e-09,4.434566890973963e-05
1.550000000000001e-09,4.434566816242764e-05
1.600000000000001e-09,4.434566741511564e-05
1.650000000000001e-09,4.434566666780364e-05
1.700000000000001e-09,4.434566722862432e-05
1.750000000000001e-09,4.434566798349402e-05
1.800000000000001e-09,4.434566873836371e-05
1.850000000000001e-09,4.43456694932334e-05
1.900000000000001e-09,4.43456702481031e-05
1.950000000000001e-09,4.43456710029728e-05
2.000000000000001e-09,4.43456717578425e-05
2.050000000000001e-09,4.428129167713455e-05
2.100000000000001e-09,4.370991671586328e-05
2.150000000000001e-09,4.364196934678978e-05
2.200000000000001e-09,4.363731541625437e-05
2.250000000000001e-09,4.363699150631089e-05
2.300000000000001e-09,4.36369625986425e-05
2.350000000000001e-09,4.363696188253584e-05
2.400000000000001e-09,4.363696198653867e-05
2.450000000000001e-09,4.363696207338146e-05
2.500000000000001e-09,4.36369620016593e-05
2.550000000000001e-09,4.363696200691011e-05
2.600000000000001e-09,4.363696220250041e-05
2.650000000000001e-09,4.363696184650935e-05
2.700000000000001e-09,4.363696209857386e-05
2.750000000000001e-09,4.363696217140151e-05
2.800000000000001e-09,4.363696180170162e-05
2.850000000000002e-09,4.363696189837891e-05
2.900000000000002e-09,4.363696235711436e-05
2.950000000000002e-09,4.363696229632789e-05
3.000000000000002e-09,4.363696186712583e-05
3.050000000000002e-09,4.363696143792378e-05
3.100000000000002e-09,4.363696116216877e-05
3.150000000000002e-09,4.363696245286026e-05
3.200000000000002e-09,4.363696289514569e-05
3.250000000000002e-09,4.363696220310777e-05
3.300000000000002e-09,4.363696151106986e-05
3.350000000000002e-09,4.363696092836592e-05
3.400000000000002e-09,4.363696127506796e-05
3.450000000000002e-09,4.363696162177001e-05
3.500000000000002e-09,4.363696196847205e-05
3.550000000000002e-09,4.363696231517409e-05
3.600000000000002e-09,4.363696266187614e-05
3.650000000000002e-09,4.363696300857818e-05
3.700000000000002e-09,4.363696303150103e-05
3.750000000000002e-09,4.36369626742938e-05
3.800000000000002e-09,4.363696231708658e-05
3.850000000000001e-09,4.363696195987935e-05
3.900000000000001e-09,4.363696160267213e-05
3.950000000000001e-09,4.363696124546491e-05
4e-09,4.363696088825768e-05
4.05e-09,4.395978427720627e-05
4.099999999999999e-09,4.435927168571018e-05
4.149999999999999e-09,4.434441658617071e-05
4.199999999999999e-09,4.434559073433565e-05
4.249999999999998e-09,4.434565641984632e-05
4.299999999999998e-09,4.434567430914656e-05
4.349999999999998e-09,4.434565509277295e-05
4.399999999999997e-09,4.434567841617165e-05
4.449999999999997e-09,4.434566121517802e-05
4.499999999999996e-09,4.43456792915613e-05
4.549999999999996e-09,4.434566670775436e-05
4.599999999999996e-09,4.434567077312792e-05
4.649999999999995e-09,4.434566996948316e-05
4.699999999999995e-09,4.434566573898032e-05
4.749999999999995e-09,4.434567164156476e-05
4.799999999999994e-09,4.434566623753261e-05
4.849999999999994e-09,4.434567249868803e-05
4.899999999999993e-09,4.434566825381479e-05
4.949999999999993e-09,4.434566800453179e-05
4.999999999999993e-09,4.434567232862104e-05
5.049999999999992e-09,4.376530337272425e-05
5.099999999999992e-09,4.376532696342329e-05
5.149999999999992e-09,4.376519116328094e-05
5.199999999999991e-09,4.376534628109786e-05
5.249999999999991e-09,4.376512428234861e-05
5.29999999999999e-09,4.376508221736757e-05
5.34999999999999e-09,4.376519645978063e-05
5.39999999999999e-09,4.376531070219369e-05
5.449999999999989e-09,4.376542494460676e-05
5.499999999999989e-09,4.376536031228299e-05
5.549999999999988e-09,4.37652912868981e-05
5.599999999999988e-09,4.376522226151321e-05
5.649999999999988e-09,4.376515323612832e-05
5.699999999999987e-09,4.376508421074343e-05
5.749999999999987e-09,4.376502744969726e-05
5.799999999999987e-09,4.376510753271841e-05
5.849999999999986e-09,4.376518761573955e-05
5.899999999999986e-09,4.376526769876069e-05
5.949999999999985e-09,4.376534778178183e-05
5.999999999999985e-09,4.376542786480297e-05
6.049999999999985e-09,4.373623816039455e-05
6.099999999999984e-09,4.293559267847193e-05
6.149999999999984e-09,4.286931663563369e-05
6.199999999999984e-09,4.286482273010341e-05
6.249999999999983e-09,4.28645291425583e-05
6.299999999999983e-09,4.286450130391067e-05
6.349999999999982e-09,4.286451839196518e-05
6.399999999999982e-09,4.286449227294666e-05
6.449999999999982e-09,4.286448664549756e-05
6.499999999999981e-09,4.286451919082537e-05
6.549999999999981e-09,4.286449287775459e-05
6.599999999999981e-09,4.286448997705663e-05
6.64999999999998e-09,4.286451926778962e-05
6.69999999999998e-09,4.286449148911907e-05
6.749999999999979e-09,4.286449143234323e-05
6.799999999999979e-09,4.286451928953548e-05
6.849999999999979e-09,4.286449003113122e-05
6.899999999999978e-09,4.286449301685395e-05
6.949999999999978e-09,4.286451903408499e-05
6.999999999999977e-09,4.286448855876202e-05
7.049999999999977e-09,4.286449485455603e-05
7.099999999999977e-09,4.286451861590746e-05
7.149999999999976e-09,4.286448726131202e-05
7.199999999999976e-09,4.286449693285064e-05
7.249999999999976e-09,4.286451785792355e-05
7.299999999999975e-09,4.286448587780655e-05
7.349999999999975e-09,4.286447625635677e-05
7.399999999999974e-09,4.286449197888595e-05
7.449999999999974e-09,4.286450770141513e-05
7.499999999999975e-09,4.286452342394431e-05
7.549999999999975e-09,4.286452429469189e-05
7.599999999999975e-09,4.286451123787504e-05
7.649999999999976e-09,4.286449818105819e-05
7.699999999999976e-09,4.286448512424134e-05
7.749999999999977e-09,4.286447206742448e-05
7.799999999999977e-09,4.286447879181281e-05
7.849999999999978e-09,4.286449183059238e-05
7.899999999999978e-09,4.286450486937194e-05
7.949999999999979e-09,4.286451790815151e-05
7.999999999999979e-09,4.286453094693108e-05
8.049999999999979e-09,4.315154671387909e-05
8.09999999999998e-09,4.597372025488431e-05
8.14999999999998e-09,4.703903629618257e-05
8.199999999999981e-09,4.704075873968756e-05
8.249999999999981e-09,4.704076093023212e-05
8.299999999999982e-09,4.704075533138055e-05
8.349999999999982e-09,4.70407600961052e-05
8.399999999999983e-09,4.704075431254281e-05
8.449999999999983e-09,4.70407591980771e-05
8.499999999999983e-09,4.704075592829099e-05
8.549999999999984e-09,4.704075811237734e-05
8.599999999999984e-09,4.704075791633784e-05
8.649999999999985e-09,4.704075724058458e-05
8.699999999999985e-09,4.704075941837387e-05
8.749999999999986e-09,4.704075659983694e-05
