V_197("/TP4_2") X,V_197("/TP4_2") Y
0,0.843045042320112
4e-11,0.8453088315444024
8e-11,0.8674237008980591
1.2e-10,0.872754038043579
1.6e-10,0.8743888616775977
2e-10,0.8749082259200583
2.4e-10,0.8750453089203918
2.8e-10,0.8750798060877532
3.2e-10,0.8750909345605203
3.6e-10,0.8750926174895909
4.000000000000001e-10,0.8750937067218372
4.400000000000001e-10,0.8750931053263676
4.800000000000001e-10,0.8750931083091087
5.200000000000001e-10,0.8750931112918496
5.6e-10,0.8750930773163929
6e-10,0.8750930488693588
6.4e-10,0.875093081463059
6.799999999999999e-10,0.875093114056759
7.199999999999999e-10,0.8750930526966905
7.599999999999999e-10,0.8750930779494249
7.999999999999998e-10,0.8750931131317047
8.399999999999998e-10,0.8750931219139898
8.799999999999998e-10,0.875093128833624
9.199999999999997e-10,0.8750931298719181
9.599999999999998e-10,0.8750931241989567
9.999999999999999e-10,0.8750931185259953
1.04e-09,0.8745446252585909
1.08e-09,0.858715659309802
1.12e-09,0.8484229707706012
1.16e-09,0.8446605881525797
1.2e-09,0.8435222221421431
1.24e-09,0.8431804699707786
1.28e-09,0.8430811937305077
1.32e-09,0.8430468158518578
1.36e-09,0.8430459062819996
1.400000000000001e-09,0.8430449967121413
1.440000000000001e-09,0.8430447809231992
1.480000000000001e-09,0.8430449946090454
1.520000000000001e-09,0.8430450205321506
1.560000000000001e-09,0.8430450464552558
1.600000000000001e-09,0.8430450451621857
1.640000000000001e-09,0.8430450397943056
1.680000000000001e-09,0.8430450391609643
1.720000000000001e-09,0.843045038527623
1.760000000000001e-09,0.8430450392777987
1.800000000000001e-09,0.8430450401092988
1.840000000000001e-09,0.8430450409407988
1.880000000000001e-09,0.8430450424659391
1.920000000000001e-09,0.8430450447662655
1.960000000000001e-09,0.8430450470665918
2.000000000000001e-09,0.843045049366918
2.040000000000001e-09,0.8453119981781484
2.080000000000001e-09,0.8674208387864293
2.120000000000001e-09,0.8727521374985384
2.16e-09,0.8743889321771828
2.2e-09,0.874908729040563
2.24e-09,0.875045644626006
2.28e-09,0.8750795304193042
2.32e-09,0.8750908928509227
2.36e-09,0.8750925693880754
2.4e-09,0.8750937287674379
2.439999999999999e-09,0.8750931205088218
2.479999999999999e-09,0.8750931113111802
2.519999999999999e-09,0.8750931082379524
2.559999999999999e-09,0.8750930778241449
2.599999999999999e-09,0.875093046827612
2.639999999999999e-09,0.8750930798759421
2.679999999999999e-09,0.8750931129242721
2.719999999999998e-09,0.8750930544022822
2.759999999999998e-09,0.8750930753900333
2.799999999999998e-09,0.8750931168978274
2.839999999999998e-09,0.87509312245684
2.879999999999998e-09,0.8750931231004873
2.919999999999998e-09,0.8750931239311595
2.959999999999998e-09,0.8750931250000011
2.999999999999997e-09,0.8750931260688429
3.039999999999997e-09,0.8745446482377227
3.079999999999997e-09,0.858715741345051
3.119999999999997e-09,0.8484230094504349
3.159999999999997e-09,0.8446605957308193
3.199999999999997e-09,0.8435222263313471
3.239999999999997e-09,0.8431804722288648
3.279999999999997e-09,0.8430811955165078
3.319999999999996e-09,0.8430468090425461
3.359999999999996e-09,0.8430459052823159
3.399999999999996e-09,0.8430450015220856
3.439999999999996e-09,0.8430447816732503
3.479999999999996e-09,0.8430449891339835
3.519999999999996e-09,0.8430450207158995
3.559999999999996e-09,0.8430450522978156
3.599999999999995e-09,0.843045043766955
3.639999999999995e-09,0.8430450353715254
3.679999999999995e-09,0.8430450403791981
3.719999999999995e-09,0.8430450453868709
3.759999999999995e-09,0.8430450425504333
3.799999999999995e-09,0.8430450392542728
3.839999999999995e-09,0.8430450359581123
3.879999999999995e-09,0.8430450372518324
3.919999999999995e-09,0.8430450436734351
3.959999999999995e-09,0.8430450500950379
3.999999999999994e-09,0.8430450565166406
4.039999999999994e-09,0.8335821826138842
4.079999999999994e-09,0.8576840630681869
4.119999999999994e-09,0.9177798511647627
4.159999999999994e-09,0.93968008280586
4.199999999999994e-09,0.9458479771750266
4.239999999999994e-09,0.9477030665604658
4.279999999999993e-09,0.9481939486628699
4.319999999999993e-09,0.9483813771052577
4.359999999999993e-09,0.9483845619088646
4.399999999999993e-09,0.9483877467124715
4.439999999999993e-09,0.9483880263754682
4.479999999999993e-09,0.9483878419299612
