/SUB_TOP_R (plaintext=48) X,/SUB_TOP_R (plaintext=48) Y
0,4.42772619625879e-05
5e-11,4.464514485469072e-05
9.999999999999999e-11,4.495009846973852e-05
1.5e-10,4.493462960328235e-05
2e-10,4.4935759889795e-05
2.5e-10,4.49358175367793e-05
2.999999999999999e-10,4.493581994492469e-05
3.499999999999999e-10,4.493582386623984e-05
3.999999999999999e-10,4.49358238759482e-05
4.499999999999999e-10,4.493582227766576e-05
4.999999999999999e-10,4.493582122821294e-05
5.5e-10,4.493582044598784e-05
6e-10,4.493582128892088e-05
6.5e-10,4.493582304151421e-05
7.000000000000001e-10,4.493582134607713e-05
7.500000000000001e-10,4.493582089215249e-05
8.000000000000001e-10,4.493582186526181e-05
8.500000000000002e-10,4.493582283837114e-05
9.000000000000002e-10,4.493582156040418e-05
9.500000000000002e-10,4.493582053935782e-05
1e-09,4.493582184875154e-05
1.05e-09,4.493582315814527e-05
1.1e-09,4.493582311900482e-05
1.15e-09,4.493582244606335e-05
1.2e-09,4.493582177312188e-05
1.25e-09,4.49358211001804e-05
1.3e-09,4.493582042723892e-05
1.350000000000001e-09,4.493582071954867e-05
1.400000000000001e-09,4.493582292919499e-05
1.450000000000001e-09,4.493582291352453e-05
1.500000000000001e-09,4.493582179185243e-05
1.550000000000001e-09,4.493582067018033e-05
1.600000000000001e-09,4.493582022490574e-05
1.650000000000001e-09,4.493582112665012e-05
1.700000000000001e-09,4.49358220283945e-05
1.750000000000001e-09,4.493582293013888e-05
1.800000000000001e-09,4.493582352776087e-05
1.850000000000001e-09,4.493582260996504e-05
1.900000000000001e-09,4.49358216921692e-05
1.950000000000001e-09,4.493582077437336e-05
2.000000000000001e-09,4.493581985657753e-05
2.050000000000001e-09,4.486529989529288e-05
2.100000000000001e-09,4.436375141422516e-05
2.150000000000001e-09,4.428290651062676e-05
2.200000000000001e-09,4.427775850323987e-05
2.250000000000001e-09,4.427727755002687e-05
2.300000000000001e-09,4.42772670412817e-05
2.350000000000001e-09,4.427725808002285e-05
2.400000000000001e-09,4.427726713074282e-05
2.450000000000001e-09,4.427725968677494e-05
2.500000000000001e-09,4.427726512931443e-05
2.550000000000001e-09,4.427726030772645e-05
2.600000000000001e-09,4.427726380483233e-05
2.650000000000001e-09,4.427726089519315e-05
2.700000000000001e-09,4.427726276206724e-05
2.750000000000001e-09,4.427726135926407e-05
2.800000000000001e-09,4.427726193361315e-05
2.850000000000002e-09,4.427726207910081e-05
2.900000000000002e-09,4.427726151026618e-05
2.950000000000002e-09,4.427726230113224e-05
3.000000000000002e-09,4.427726018125538e-05
3.050000000000002e-09,4.427726171779473e-05
3.100000000000002e-09,4.427726325433408e-05
3.150000000000002e-09,4.427726365777193e-05
3.200000000000002e-09,4.427726274833931e-05
3.250000000000002e-09,4.42772618389067e-05
3.300000000000002e-09,4.427726092947408e-05
3.350000000000002e-09,4.427726002004146e-05
3.400000000000002e-09,4.427726255397574e-05
3.450000000000002e-09,4.427726436549852e-05
3.500000000000002e-09,4.427726262734287e-05
3.550000000000002e-09,4.427726088918722e-05
3.600000000000002e-09,4.427725928259171e-05
3.650000000000002e-09,4.427726063060438e-05
3.700000000000002e-09,4.427726197861704e-05
3.750000000000002e-09,4.42772633266297e-05
3.800000000000002e-09,4.427726461682651e-05
3.850000000000001e-09,4.427726325232362e-05
3.900000000000001e-09,4.427726188782072e-05
3.950000000000001e-09,4.427726052331781e-05
4e-09,4.427725915881492e-05
4.05e-09,4.464343485689257e-05
4.099999999999999e-09,4.494967699806354e-05
4.149999999999999e-09,4.493462007014548e-05
4.199999999999999e-09,4.493576733241424e-05
4.249999999999998e-09,4.493581704663034e-05
4.299999999999998e-09,4.493581688522645e-05
4.349999999999998e-09,4.493582196144302e-05
4.399999999999997e-09,4.493582383653962e-05
4.449999999999997e-09,4.493582309984001e-05
4.499999999999996e-09,4.493582217786351e-05
4.549999999999996e-09,4.493582157264263e-05
4.599999999999996e-09,4.493582145022134e-05
4.649999999999995e-09,4.493582203748198e-05
4.699999999999995e-09,4.493582144013357e-05
4.749999999999995e-09,4.493582161874461e-05
4.799999999999994e-09,4.493582195224481e-05
4.849999999999994e-09,4.493582216086599e-05
4.899999999999993e-09,4.493582172525421e-05
4.949999999999993e-09,4.493582128964244e-05
4.999999999999993e-09,4.493582085403066e-05
5.049999999999992e-09,4.435441642958106e-05
5.099999999999992e-09,4.435443676514728e-05
5.149999999999992e-09,4.435430888843358e-05
5.199999999999991e-09,4.435445816937264e-05
5.249999999999991e-09,4.435423125577361e-05
5.29999999999999e-09,4.43541980362671e-05
5.34999999999999e-09,4.435431643352844e-05
5.39999999999999e-09,4.435443483078978e-05
5.449999999999989e-09,4.435453941379053e-05
5.499999999999989e-09,4.435446754318092e-05
5.549999999999988e-09,4.43543956725713e-05
5.599999999999988e-09,4.435432380196169e-05
5.649999999999988e-09,4.435425193135208e-05
5.699999999999987e-09,4.435418006074247e-05
5.749999999999987e-09,4.435415651201835e-05
5.799999999999987e-09,4.435423416920357e-05
5.849999999999986e-09,4.435431182638878e-05
5.899999999999986e-09,4.4354389483574e-05
5.949999999999985e-09,4.435446714075922e-05
5.999999999999985e-09,4.435454479794443e-05
6.049999999999985e-09,4.431781483409751e-05
6.099999999999984e-09,4.349782737284777e-05
6.149999999999984e-09,4.341690375127581e-05
6.199999999999984e-09,4.341164843990501e-05
6.249999999999983e-09,4.341120563655918e-05
6.299999999999983e-09,4.341114098681239e-05
6.349999999999982e-09,4.341116372307082e-05
6.399999999999982e-09,4.341117431102728e-05
6.449999999999982e-09,4.341114789257117e-05
6.499999999999981e-09,4.341117825288424e-05
6.549999999999981e-09,4.341114063502162e-05
6.599999999999981e-09,4.341116395176508e-05
6.64999999999998e-09,4.341116899528048e-05
6.69999999999998e-09,4.341114988554612e-05
6.749999999999979e-09,4.341117971556872e-05
6.799999999999979e-09,4.341113750377756e-05
6.849999999999979e-09,4.341116562604999e-05
6.899999999999978e-09,4.341116537832162e-05
6.949999999999978e-09,4.341115181821912e-05
6.999999999999977e-09,4.34111808715599e-05
7.049999999999977e-09,4.34111385707736e-05
7.099999999999977e-09,4.341116708922339e-05
7.149999999999976e-09,4.3411178742488e-05
7.199999999999976e-09,4.341116475968346e-05
7.249999999999976e-09,4.341115077687894e-05
7.299999999999975e-09,4.341113916534513e-05
7.349999999999975e-09,4.341114820330277e-05
7.399999999999974e-09,4.341115724126041e-05
7.449999999999974e-09,4.341116627921804e-05
7.499999999999975e-09,4.341117531717568e-05
7.549999999999975e-09,4.341118354843097e-05
7.599999999999975e-09,4.341116345944129e-05
7.649999999999976e-09,4.34111433704516e-05
7.699999999999976e-09,4.341114888551969e-05
7.749999999999977e-09,4.341116201524543e-05
7.799999999999977e-09,4.341117514497116e-05
7.849999999999978e-09,4.341117821266022e-05
7.899999999999978e-09,4.341116523340467e-05
7.949999999999979e-09,4.341115225414912e-05
7.999999999999979e-09,4.341113927489356e-05
8.049999999999979e-09,4.373670793949136e-05
8.09999999999998e-09,4.731807024862405e-05
8.14999999999998e-09,4.849296828075603e-05
8.199999999999981e-09,4.849308337905884e-05
8.249999999999981e-09,4.849296546489549e-05
8.299999999999982e-09,4.849291520407709e-05
8.349999999999982e-09,4.849293938860435e-05
8.399999999999983e-09,4.849296016987967e-05
8.449999999999983e-09,4.84929169570315e-05
8.499999999999983e-09,4.849294798636829e-05
8.549999999999984e-09,4.849294296165151e-05
8.599999999999984e-09,4.849292536394833e-05
8.649999999999985e-09,4.849295697046723e-05
8.699999999999985e-09,4.849292526477713e-05
8.749999999999986e-09,4.84929340773653e-05
8.799999999999986e-09,4.849296627513718e-05
8.849999999999987e-09,4.849291035173776e-05
8.899999999999987e-09,4.849294311478679e-05
8.949999999999987e-09,4.849295406451449e-05
8.999999999999988e-09,4.849291915373774e-05
9.049999999999988e-09,4.849295243557649e-05
9.099999999999989e-09,4.849293562951491e-05
9.149999999999989e-09,4.849292827441048e-05
9.19999999999999e-09,4.849296202047056e-05
9.24999999999999e-09,4.849295637329409e-05
9.299999999999991e-09,4.849293947814862e-05
9.349999999999991e-09,4.849292258300315e-05
9.399999999999992e-09,4.849291326504386e-05
9.449999999999992e-09,4.849294710992827e-05
9.499999999999992e-09,4.849296393627859e-05
9.549999999999993e-09,4.849294698802158e-05
9.599999999999993e-09,4.849293003976456e-05
9.649999999999994e-09,4.849291309150754e-05
9.699999999999994e-09,4.849291459816706e-05
9.749999999999995e-09,4.849292377150942e-05
9.799999999999995e-09,4.849293294485177e-05
9.849999999999996e-09,4.849294211819413e-05
9.899999999999996e-09,4.849295129153648e-05
9.949999999999996e-09,4.849296046487884e-05
9.999999999999997e-09,4.849296963822119e-05
1.005e-08,4.853251490450457e-05
1.01e-08,4.804286197315096e-05
1.015e-08,4.803014019707326e-05
1.02e-08,4.802963760208923e-05
1.025e-08,4.802959472865843e-05
1.03e-08,4.802960732956564e-05
1.035e-08,4.802959457987668e-05
1.04e-08,4.802959279745929e-05
1.045e-08,4.802959958214772e-05
1.05e-08,4.802960636683615e-05
1.055e-08,4.802961040215618e-05
1.06e-08,4.802960648550032e-05
1.065e-08,4.802960256884447e-05
1.07e-08,4.802959865218861e-05
1.075e-08,4.802959473553276e-05
1.08e-08,4.80295908188769e-05
1.085e-08,4.802958690222105e-05
1.09e-08,4.802958691631174e-05
1.095000000000001e-08,4.802958906669662e-05
1.100000000000001e-08,4.802959121708151e-05
1.105000000000001e-08,4.802959336746639e-05
1.110000000000001e-08,4.802959551785127e-05
1.115000000000001e-08,4.802959766823615e-05
1.120000000000001e-08,4.802959981862104e-05
1.125000000000001e-08,4.802960196900592e-05
1.130000000000001e-08,4.80296041193908e-05
1.135000000000001e-08,4.802960626977569e-05
1.140000000000001e-08,4.802960842016057e-05
1.145000000000001e-08,4.802961057054545e-05
1.150000000000001e-08,4.802961272093033e-05
1.155000000000001e-08,4.802961265583574e-05
1.160000000000001e-08,4.802960965178318e-05
1.165000000000001e-08,4.802960664773063e-05
1.170000000000001e-08,4.802960364367807e-05
